time_step,method,feature_mode,num_pedestrians,num_clusters,noise_ratio,raw_dbscan_num_clusters,raw_dbscan_noise_ratio,used_fallback,runtime_sec,eps,min_samples,window_size,momentum_alpha,position_weight,motion_weight
390,dbscan_kmeans_fallback,instant_velocity,36,7,0.4722222222222222,7,0.4722222222222222,0,0.0006477832794189453,0.8,2,5,0.7,1.0,1.0
400,dbscan_kmeans_fallback,instant_velocity,37,9,0.4594594594594595,9,0.4594594594594595,0,0.0005810260772705078,0.8,2,5,0.7,1.0,1.0
410,dbscan_kmeans_fallback,instant_velocity,37,8,0.4864864864864865,8,0.4864864864864865,0,0.0005886554718017578,0.8,2,5,0.7,1.0,1.0
420,dbscan_kmeans_fallback,instant_velocity,37,9,0.43243243243243246,9,0.43243243243243246,0,0.0006053447723388672,0.8,2,5,0.7,1.0,1.0
430,dbscan_kmeans_fallback,instant_velocity,37,10,0.2702702702702703,10,0.2702702702702703,0,0.0005867481231689453,0.8,2,5,0.7,1.0,1.0
440,dbscan_kmeans_fallback,instant_velocity,37,11,0.24324324324324326,11,0.24324324324324326,0,0.0006115436553955078,0.8,2,5,0.7,1.0,1.0
450,dbscan_kmeans_fallback,instant_velocity,37,10,0.2702702702702703,10,0.2702702702702703,0,0.0006382465362548828,0.8,2,5,0.7,1.0,1.0
460,dbscan_kmeans_fallback,instant_velocity,38,9,0.3157894736842105,9,0.3157894736842105,0,0.0005965232849121094,0.8,2,5,0.7,1.0,1.0
470,dbscan_kmeans_fallback,instant_velocity,36,9,0.2777777777777778,9,0.2777777777777778,0,0.0005984306335449219,0.8,2,5,0.7,1.0,1.0
480,dbscan_kmeans_fallback,instant_velocity,36,9,0.3333333333333333,9,0.3333333333333333,0,0.0005862712860107422,0.8,2,5,0.7,1.0,1.0
490,dbscan_kmeans_fallback,instant_velocity,36,8,0.3888888888888889,8,0.3888888888888889,0,0.0006017684936523438,0.8,2,5,0.7,1.0,1.0
500,dbscan_kmeans_fallback,instant_velocity,37,9,0.24324324324324326,9,0.24324324324324326,0,0.0006384849548339844,0.8,2,5,0.7,1.0,1.0
510,dbscan_kmeans_fallback,instant_velocity,36,7,0.3055555555555556,7,0.3055555555555556,0,0.0007054805755615234,0.8,2,5,0.7,1.0,1.0
520,dbscan_kmeans_fallback,instant_velocity,36,7,0.3055555555555556,7,0.3055555555555556,0,0.0006432533264160156,0.8,2,5,0.7,1.0,1.0
530,dbscan_kmeans_fallback,instant_velocity,36,8,0.2777777777777778,8,0.2777777777777778,0,0.0006661415100097656,0.8,2,5,0.7,1.0,1.0
540,dbscan_kmeans_fallback,instant_velocity,37,7,0.2702702702702703,7,0.2702702702702703,0,0.0006544589996337891,0.8,2,5,0.7,1.0,1.0
550,dbscan_kmeans_fallback,instant_velocity,38,10,0.2631578947368421,10,0.2631578947368421,0,0.0006649494171142578,0.8,2,5,0.7,1.0,1.0
560,dbscan_kmeans_fallback,instant_velocity,38,11,0.34210526315789475,11,0.34210526315789475,0,0.0006473064422607422,0.8,2,5,0.7,1.0,1.0
570,dbscan_kmeans_fallback,instant_velocity,39,9,0.41025641025641024,9,0.41025641025641024,0,0.0007216930389404297,0.8,2,5,0.7,1.0,1.0
580,dbscan_kmeans_fallback,instant_velocity,39,9,0.41025641025641024,9,0.41025641025641024,0,0.0006690025329589844,0.8,2,5,0.7,1.0,1.0
590,dbscan_kmeans_fallback,instant_velocity,38,9,0.3684210526315789,9,0.3684210526315789,0,0.0006511211395263672,0.8,2,5,0.7,1.0,1.0
600,dbscan_kmeans_fallback,instant_velocity,37,7,0.5405405405405406,7,0.5405405405405406,0,0.0006589889526367188,0.8,2,5,0.7,1.0,1.0
610,dbscan_kmeans_fallback,instant_velocity,34,9,0.38235294117647056,9,0.38235294117647056,0,0.0006530284881591797,0.8,2,5,0.7,1.0,1.0
620,dbscan_kmeans_fallback,instant_velocity,35,9,0.4,9,0.4,0,0.0006415843963623047,0.8,2,5,0.7,1.0,1.0
630,dbscan_kmeans_fallback,instant_velocity,38,9,0.4473684210526316,9,0.4473684210526316,0,0.0006997585296630859,0.8,2,5,0.7,1.0,1.0
640,dbscan_kmeans_fallback,instant_velocity,37,8,0.4864864864864865,8,0.4864864864864865,0,0.0006465911865234375,0.8,2,5,0.7,1.0,1.0
650,dbscan_kmeans_fallback,instant_velocity,35,9,0.4,9,0.4,0,0.00066375732421875,0.8,2,5,0.7,1.0,1.0
660,dbscan_kmeans_fallback,instant_velocity,35,10,0.2571428571428571,10,0.2571428571428571,0,0.000644683837890625,0.8,2,5,0.7,1.0,1.0
670,dbscan_kmeans_fallback,instant_velocity,36,10,0.3333333333333333,10,0.3333333333333333,0,0.0006608963012695312,0.8,2,5,0.7,1.0,1.0
680,dbscan_kmeans_fallback,instant_velocity,35,9,0.37142857142857144,9,0.37142857142857144,0,0.0005962848663330078,0.8,2,5,0.7,1.0,1.0
690,dbscan_kmeans_fallback,instant_velocity,35,10,0.2,10,0.2,0,0.0006372928619384766,0.8,2,5,0.7,1.0,1.0
700,dbscan_kmeans_fallback,instant_velocity,35,9,0.2571428571428571,9,0.2571428571428571,0,0.0005965232849121094,0.8,2,5,0.7,1.0,1.0
710,dbscan_kmeans_fallback,instant_velocity,35,8,0.37142857142857144,8,0.37142857142857144,0,0.0005786418914794922,0.8,2,5,0.7,1.0,1.0
720,dbscan_kmeans_fallback,instant_velocity,39,11,0.2564102564102564,11,0.2564102564102564,0,0.0006263256072998047,0.8,2,5,0.7,1.0,1.0
730,dbscan_kmeans_fallback,instant_velocity,38,10,0.34210526315789475,10,0.34210526315789475,0,0.0005900859832763672,0.8,2,5,0.7,1.0,1.0
740,dbscan_kmeans_fallback,instant_velocity,38,8,0.34210526315789475,8,0.34210526315789475,0,0.0006051063537597656,0.8,2,5,0.7,1.0,1.0
750,dbscan_kmeans_fallback,instant_velocity,41,10,0.34146341463414637,10,0.34146341463414637,0,0.0006461143493652344,0.8,2,5,0.7,1.0,1.0
760,dbscan_kmeans_fallback,instant_velocity,42,10,0.3333333333333333,10,0.3333333333333333,0,0.0006096363067626953,0.8,2,5,0.7,1.0,1.0
770,dbscan_kmeans_fallback,instant_velocity,42,8,0.35714285714285715,8,0.35714285714285715,0,0.0006101131439208984,0.8,2,5,0.7,1.0,1.0
780,dbscan_kmeans_fallback,instant_velocity,42,10,0.3333333333333333,10,0.3333333333333333,0,0.0006072521209716797,0.8,2,5,0.7,1.0,1.0
790,dbscan_kmeans_fallback,instant_velocity,44,10,0.36363636363636365,10,0.36363636363636365,0,0.0006005764007568359,0.8,2,5,0.7,1.0,1.0
800,dbscan_kmeans_fallback,instant_velocity,45,10,0.35555555555555557,10,0.35555555555555557,0,0.0006210803985595703,0.8,2,5,0.7,1.0,1.0
810,dbscan_kmeans_fallback,instant_velocity,47,10,0.3617021276595745,10,0.3617021276595745,0,0.0006554126739501953,0.8,2,5,0.7,1.0,1.0
820,dbscan_kmeans_fallback,instant_velocity,46,8,0.3695652173913043,8,0.3695652173913043,0,0.000591278076171875,0.8,2,5,0.7,1.0,1.0
830,dbscan_kmeans_fallback,instant_velocity,44,6,0.38636363636363635,6,0.38636363636363635,0,0.0006015300750732422,0.8,2,5,0.7,1.0,1.0
840,dbscan_kmeans_fallback,instant_velocity,42,5,0.40476190476190477,5,0.40476190476190477,0,0.0005857944488525391,0.8,2,5,0.7,1.0,1.0
