time_step,method,feature_mode,num_pedestrians,num_clusters,noise_ratio,raw_dbscan_num_clusters,raw_dbscan_noise_ratio,used_fallback,runtime_sec,eps,min_samples,window_size,momentum_alpha,position_weight,motion_weight
750,dbscan_kmeans_fallback,momentum,41,3,0.1951219512195122,3,0.1951219512195122,0,0.0006656646728515625,1.0,2,5,0.7,1.0,0.5
760,dbscan_kmeans_fallback,momentum,42,3,0.19047619047619047,3,0.19047619047619047,0,0.0006518363952636719,1.0,2,5,0.7,1.0,0.5
770,dbscan_kmeans_fallback,momentum,42,2,0.23809523809523808,2,0.23809523809523808,0,0.0006537437438964844,1.0,2,5,0.7,1.0,0.5
780,dbscan_kmeans_fallback,momentum,42,3,0.21428571428571427,3,0.21428571428571427,0,0.0006575584411621094,1.0,2,5,0.7,1.0,0.5
790,dbscan_kmeans_fallback,momentum,44,3,0.18181818181818182,3,0.18181818181818182,0,0.0007195472717285156,1.0,2,5,0.7,1.0,0.5
800,dbscan_kmeans_fallback,momentum,45,3,0.13333333333333333,3,0.13333333333333333,0,0.0006654262542724609,1.0,2,5,0.7,1.0,0.5
810,dbscan_kmeans_fallback,momentum,47,4,0.1276595744680851,4,0.1276595744680851,0,0.0006690025329589844,1.0,2,5,0.7,1.0,0.5
820,dbscan_kmeans_fallback,momentum,46,6,0.08695652173913043,6,0.08695652173913043,0,0.0005970001220703125,1.0,2,5,0.7,1.0,0.5
830,dbscan_kmeans_fallback,momentum,44,3,0.11363636363636363,3,0.11363636363636363,0,0.0006134510040283203,1.0,2,5,0.7,1.0,0.5
840,dbscan_kmeans_fallback,momentum,42,3,0.11904761904761904,3,0.11904761904761904,0,0.0005953311920166016,1.0,2,5,0.7,1.0,0.5
850,dbscan_kmeans_fallback,momentum,43,3,0.09302325581395349,3,0.09302325581395349,0,0.0006651878356933594,1.0,2,5,0.7,1.0,0.5
860,dbscan_kmeans_fallback,momentum,42,4,0.11904761904761904,4,0.11904761904761904,0,0.0005958080291748047,1.0,2,5,0.7,1.0,0.5
870,dbscan_kmeans_fallback,momentum,42,3,0.07142857142857142,3,0.07142857142857142,0,0.0005998611450195312,1.0,2,5,0.7,1.0,0.5
880,dbscan_kmeans_fallback,momentum,44,3,0.06818181818181818,3,0.06818181818181818,0,0.0006003379821777344,1.0,2,5,0.7,1.0,0.5
890,dbscan_kmeans_fallback,momentum,45,3,0.044444444444444446,3,0.044444444444444446,0,0.0006062984466552734,1.0,2,5,0.7,1.0,0.5
900,dbscan_kmeans_fallback,momentum,45,3,0.06666666666666667,3,0.06666666666666667,0,0.0005953311920166016,1.0,2,5,0.7,1.0,0.5
910,dbscan_kmeans_fallback,momentum,46,3,0.06521739130434782,3,0.06521739130434782,0,0.0006606578826904297,1.0,2,5,0.7,1.0,0.5
920,dbscan_kmeans_fallback,momentum,46,3,0.06521739130434782,3,0.06521739130434782,0,0.0006020069122314453,1.0,2,5,0.7,1.0,0.5
930,dbscan_kmeans_fallback,momentum,45,3,0.08888888888888889,3,0.08888888888888889,0,0.0006124973297119141,1.0,2,5,0.7,1.0,0.5
940,dbscan_kmeans_fallback,momentum,48,2,0.0,1,0.0625,1,0.003818988800048828,1.0,2,5,0.7,1.0,0.5
950,dbscan_kmeans_fallback,momentum,49,2,0.0,1,0.08163265306122448,1,0.0036301612854003906,1.0,2,5,0.7,1.0,0.5
960,dbscan_kmeans_fallback,momentum,48,3,0.0625,3,0.0625,0,0.0006191730499267578,1.0,2,5,0.7,1.0,0.5
970,dbscan_kmeans_fallback,momentum,50,3,0.04,3,0.04,0,0.0006616115570068359,1.0,2,5,0.7,1.0,0.5
980,dbscan_kmeans_fallback,momentum,51,3,0.058823529411764705,3,0.058823529411764705,0,0.0006108283996582031,1.0,2,5,0.7,1.0,0.5
990,dbscan_kmeans_fallback,momentum,50,4,0.06,4,0.06,0,0.0006122589111328125,1.0,2,5,0.7,1.0,0.5
1000,dbscan_kmeans_fallback,momentum,50,4,0.08,4,0.08,0,0.0006105899810791016,1.0,2,5,0.7,1.0,0.5
1010,dbscan_kmeans_fallback,momentum,49,4,0.08163265306122448,4,0.08163265306122448,0,0.0006024837493896484,1.0,2,5,0.7,1.0,0.5
1020,dbscan_kmeans_fallback,momentum,49,5,0.08163265306122448,5,0.08163265306122448,0,0.000621795654296875,1.0,2,5,0.7,1.0,0.5
1030,dbscan_kmeans_fallback,momentum,48,5,0.0625,5,0.0625,0,0.0009641647338867188,1.0,2,5,0.7,1.0,0.5
1040,dbscan_kmeans_fallback,momentum,48,6,0.041666666666666664,6,0.041666666666666664,0,0.0006208419799804688,1.0,2,5,0.7,1.0,0.5
1050,dbscan_kmeans_fallback,momentum,45,6,0.044444444444444446,6,0.044444444444444446,0,0.0006225109100341797,1.0,2,5,0.7,1.0,0.5
1060,dbscan_kmeans_fallback,momentum,45,5,0.08888888888888889,5,0.08888888888888889,0,0.0006012916564941406,1.0,2,5,0.7,1.0,0.5
1070,dbscan_kmeans_fallback,momentum,45,5,0.1111111111111111,5,0.1111111111111111,0,0.0006251335144042969,1.0,2,5,0.7,1.0,0.5
1080,dbscan_kmeans_fallback,momentum,44,6,0.09090909090909091,6,0.09090909090909091,0,0.0005950927734375,1.0,2,5,0.7,1.0,0.5
1090,dbscan_kmeans_fallback,momentum,44,7,0.09090909090909091,7,0.09090909090909091,0,0.0006649494171142578,1.0,2,5,0.7,1.0,0.5
1100,dbscan_kmeans_fallback,momentum,43,8,0.09302325581395349,8,0.09302325581395349,0,0.0006029605865478516,1.0,2,5,0.7,1.0,0.5
1110,dbscan_kmeans_fallback,momentum,44,9,0.09090909090909091,9,0.09090909090909091,0,0.0005934238433837891,1.0,2,5,0.7,1.0,0.5
1120,dbscan_kmeans_fallback,momentum,45,7,0.08888888888888889,7,0.08888888888888889,0,0.0006136894226074219,1.0,2,5,0.7,1.0,0.5
1130,dbscan_kmeans_fallback,momentum,45,5,0.08888888888888889,5,0.08888888888888889,0,0.0006115436553955078,1.0,2,5,0.7,1.0,0.5
1140,dbscan_kmeans_fallback,momentum,44,5,0.06818181818181818,5,0.06818181818181818,0,0.0006062984466552734,1.0,2,5,0.7,1.0,0.5
1150,dbscan_kmeans_fallback,momentum,47,4,0.06382978723404255,4,0.06382978723404255,0,0.0006844997406005859,1.0,2,5,0.7,1.0,0.5
1160,dbscan_kmeans_fallback,momentum,47,4,0.06382978723404255,4,0.06382978723404255,0,0.0006031990051269531,1.0,2,5,0.7,1.0,0.5
1170,dbscan_kmeans_fallback,momentum,44,2,0.06818181818181818,2,0.06818181818181818,0,0.0006153583526611328,1.0,2,5,0.7,1.0,0.5
1180,dbscan_kmeans_fallback,momentum,43,4,0.046511627906976744,4,0.046511627906976744,0,0.0006043910980224609,1.0,2,5,0.7,1.0,0.5
1190,dbscan_kmeans_fallback,momentum,43,4,0.046511627906976744,4,0.046511627906976744,0,0.0006239414215087891,1.0,2,5,0.7,1.0,0.5
1200,dbscan_kmeans_fallback,momentum,43,4,0.046511627906976744,4,0.046511627906976744,0,0.0006165504455566406,1.0,2,5,0.7,1.0,0.5
1210,dbscan_kmeans_fallback,momentum,41,4,0.04878048780487805,4,0.04878048780487805,0,0.0006561279296875,1.0,2,5,0.7,1.0,0.5
1220,dbscan_kmeans_fallback,momentum,41,5,0.04878048780487805,5,0.04878048780487805,0,0.0006134510040283203,1.0,2,5,0.7,1.0,0.5
1230,dbscan_kmeans_fallback,momentum,40,3,0.05,3,0.05,0,0.0005967617034912109,1.0,2,5,0.7,1.0,0.5
1240,dbscan_kmeans_fallback,momentum,39,5,0.05128205128205128,5,0.05128205128205128,0,0.0006043910980224609,1.0,2,5,0.7,1.0,0.5
1250,dbscan_kmeans_fallback,momentum,39,4,0.10256410256410256,4,0.10256410256410256,0,0.0006120204925537109,1.0,2,5,0.7,1.0,0.5
1260,dbscan_kmeans_fallback,momentum,39,6,0.05128205128205128,6,0.05128205128205128,0,0.0006062984466552734,1.0,2,5,0.7,1.0,0.5
1270,dbscan_kmeans_fallback,momentum,38,7,0.02631578947368421,7,0.02631578947368421,0,0.0006396770477294922,1.0,2,5,0.7,1.0,0.5
1280,dbscan_kmeans_fallback,momentum,38,6,0.05263157894736842,6,0.05263157894736842,0,0.0006091594696044922,1.0,2,5,0.7,1.0,0.5
1290,dbscan_kmeans_fallback,momentum,38,6,0.07894736842105263,6,0.07894736842105263,0,0.0005960464477539062,1.0,2,5,0.7,1.0,0.5
