time_step,method,feature_mode,num_pedestrians,num_clusters,noise_ratio,raw_dbscan_num_clusters,raw_dbscan_noise_ratio,used_fallback,runtime_sec,eps,min_samples,window_size,momentum_alpha,position_weight,motion_weight
400,dbscan_kmeans_fallback,window_velocity,37,9,0.4594594594594595,9,0.4594594594594595,0,0.0005841255187988281,0.8,2,5,0.7,1.0,1.0
410,dbscan_kmeans_fallback,window_velocity,37,9,0.4594594594594595,9,0.4594594594594595,0,0.0006060600280761719,0.8,2,5,0.7,1.0,1.0
420,dbscan_kmeans_fallback,window_velocity,37,10,0.40540540540540543,10,0.40540540540540543,0,0.0005888938903808594,0.8,2,5,0.7,1.0,1.0
430,dbscan_kmeans_fallback,window_velocity,37,11,0.2972972972972973,11,0.2972972972972973,0,0.0006000995635986328,0.8,2,5,0.7,1.0,1.0
440,dbscan_kmeans_fallback,window_velocity,37,9,0.35135135135135137,9,0.35135135135135137,0,0.0005891323089599609,0.8,2,5,0.7,1.0,1.0
450,dbscan_kmeans_fallback,window_velocity,37,9,0.32432432432432434,9,0.32432432432432434,0,0.0006453990936279297,0.8,2,5,0.7,1.0,1.0
460,dbscan_kmeans_fallback,window_velocity,38,9,0.3684210526315789,9,0.3684210526315789,0,0.0005862712860107422,0.8,2,5,0.7,1.0,1.0
470,dbscan_kmeans_fallback,window_velocity,36,9,0.3333333333333333,9,0.3333333333333333,0,0.0006024837493896484,0.8,2,5,0.7,1.0,1.0
480,dbscan_kmeans_fallback,window_velocity,36,10,0.3333333333333333,10,0.3333333333333333,0,0.0006072521209716797,0.8,2,5,0.7,1.0,1.0
490,dbscan_kmeans_fallback,window_velocity,36,10,0.3055555555555556,10,0.3055555555555556,0,0.0005934238433837891,0.8,2,5,0.7,1.0,1.0
500,dbscan_kmeans_fallback,window_velocity,37,9,0.21621621621621623,9,0.21621621621621623,0,0.0006070137023925781,0.8,2,5,0.7,1.0,1.0
510,dbscan_kmeans_fallback,window_velocity,36,9,0.3333333333333333,9,0.3333333333333333,0,0.0006422996520996094,0.8,2,5,0.7,1.0,1.0
520,dbscan_kmeans_fallback,window_velocity,36,10,0.3055555555555556,10,0.3055555555555556,0,0.0005753040313720703,0.8,2,5,0.7,1.0,1.0
530,dbscan_kmeans_fallback,window_velocity,36,8,0.3055555555555556,8,0.3055555555555556,0,0.0005979537963867188,0.8,2,5,0.7,1.0,1.0
540,dbscan_kmeans_fallback,window_velocity,37,7,0.2972972972972973,7,0.2972972972972973,0,0.0005824565887451172,0.8,2,5,0.7,1.0,1.0
