time_step,method,feature_mode,num_pedestrians,num_clusters,raw_num_clusters,used_fallback,runtime_sec,window_size,beta,n_clusters_param,dist_threshold,vel_threshold,sigma_d,sigma_v
950,relation_graph,temporal_relation,49,8,8,0,0.016143321990966797,5,0.7,3,2.0,0.15,2.0,0.1
960,relation_graph,temporal_relation,48,10,10,0,0.015370607376098633,5,0.7,3,2.0,0.15,2.0,0.1
970,relation_graph,temporal_relation,50,11,11,0,0.01662588119506836,5,0.7,3,2.0,0.15,2.0,0.1
980,relation_graph,temporal_relation,51,9,9,0,0.019114255905151367,5,0.7,3,2.0,0.15,2.0,0.1
990,relation_graph,temporal_relation,50,7,7,0,0.022616863250732422,5,0.7,3,2.0,0.15,2.0,0.1
1000,relation_graph,temporal_relation,50,6,6,0,0.017620086669921875,5,0.7,3,2.0,0.15,2.0,0.1
1010,relation_graph,temporal_relation,49,6,6,0,0.0250704288482666,5,0.7,3,2.0,0.15,2.0,0.1
1020,relation_graph,temporal_relation,49,8,8,0,0.027799129486083984,5,0.7,3,2.0,0.15,2.0,0.1
1030,relation_graph,temporal_relation,48,8,8,0,0.0266726016998291,5,0.7,3,2.0,0.15,2.0,0.1
1040,relation_graph,temporal_relation,48,8,8,0,0.02285599708557129,5,0.7,3,2.0,0.15,2.0,0.1
1050,relation_graph,temporal_relation,45,7,7,0,0.015765905380249023,5,0.7,3,2.0,0.15,2.0,0.1
1060,relation_graph,temporal_relation,45,6,6,0,0.014174461364746094,5,0.7,3,2.0,0.15,2.0,0.1
1070,relation_graph,temporal_relation,45,6,6,0,0.013979196548461914,5,0.7,3,2.0,0.15,2.0,0.1
1080,relation_graph,temporal_relation,44,5,5,0,0.0173037052154541,5,0.7,3,2.0,0.15,2.0,0.1
1090,relation_graph,temporal_relation,44,5,5,0,0.01680588722229004,5,0.7,3,2.0,0.15,2.0,0.1
1100,relation_graph,temporal_relation,43,7,7,0,0.01579570770263672,5,0.7,3,2.0,0.15,2.0,0.1
1110,relation_graph,temporal_relation,44,6,6,0,0.02144789695739746,5,0.7,3,2.0,0.15,2.0,0.1
1120,relation_graph,temporal_relation,45,7,7,0,0.02289414405822754,5,0.7,3,2.0,0.15,2.0,0.1
1130,relation_graph,temporal_relation,45,8,8,0,0.01821756362915039,5,0.7,3,2.0,0.15,2.0,0.1
1140,relation_graph,temporal_relation,44,5,5,0,0.016958236694335938,5,0.7,3,2.0,0.15,2.0,0.1
1150,relation_graph,temporal_relation,47,5,5,0,0.022348642349243164,5,0.7,3,2.0,0.15,2.0,0.1
1160,relation_graph,temporal_relation,47,6,6,0,0.02413177490234375,5,0.7,3,2.0,0.15,2.0,0.1
1170,relation_graph,temporal_relation,44,7,7,0,0.01976466178894043,5,0.7,3,2.0,0.15,2.0,0.1
1180,relation_graph,temporal_relation,43,7,7,0,0.020745038986206055,5,0.7,3,2.0,0.15,2.0,0.1
1190,relation_graph,temporal_relation,43,5,5,0,0.016683340072631836,5,0.7,3,2.0,0.15,2.0,0.1
1200,relation_graph,temporal_relation,43,4,4,0,0.01316976547241211,5,0.7,3,2.0,0.15,2.0,0.1
1210,relation_graph,temporal_relation,41,5,5,0,0.014158010482788086,5,0.7,3,2.0,0.15,2.0,0.1
1220,relation_graph,temporal_relation,41,5,5,0,0.012010812759399414,5,0.7,3,2.0,0.15,2.0,0.1
1230,relation_graph,temporal_relation,40,3,3,0,0.011234521865844727,5,0.7,3,2.0,0.15,2.0,0.1
1240,relation_graph,temporal_relation,39,4,4,0,0.011300325393676758,5,0.7,3,2.0,0.15,2.0,0.1
1250,relation_graph,temporal_relation,39,5,5,0,0.014343500137329102,5,0.7,3,2.0,0.15,2.0,0.1
1260,relation_graph,temporal_relation,39,6,6,0,0.014301061630249023,5,0.7,3,2.0,0.15,2.0,0.1
1270,relation_graph,temporal_relation,38,6,6,0,0.009971141815185547,5,0.7,3,2.0,0.15,2.0,0.1
1280,relation_graph,temporal_relation,38,5,5,0,0.010124444961547852,5,0.7,3,2.0,0.15,2.0,0.1
1290,relation_graph,temporal_relation,38,5,5,0,0.010247468948364258,5,0.7,3,2.0,0.15,2.0,0.1
1300,relation_graph,temporal_relation,39,7,7,0,0.010570526123046875,5,0.7,3,2.0,0.15,2.0,0.1
1310,relation_graph,temporal_relation,38,6,6,0,0.01014089584350586,5,0.7,3,2.0,0.15,2.0,0.1
1320,relation_graph,temporal_relation,39,7,7,0,0.010526418685913086,5,0.7,3,2.0,0.15,2.0,0.1
1330,relation_graph,temporal_relation,37,10,10,0,0.012065649032592773,5,0.7,3,2.0,0.15,2.0,0.1
1340,relation_graph,temporal_relation,35,8,8,0,0.012482404708862305,5,0.7,3,2.0,0.15,2.0,0.1
1350,relation_graph,temporal_relation,32,7,7,0,0.008960247039794922,5,0.7,3,2.0,0.15,2.0,0.1
1360,relation_graph,temporal_relation,32,8,8,0,0.007433891296386719,5,0.7,3,2.0,0.15,2.0,0.1
1370,relation_graph,temporal_relation,31,8,8,0,0.007044792175292969,5,0.7,3,2.0,0.15,2.0,0.1
1380,relation_graph,temporal_relation,32,9,9,0,0.007315397262573242,5,0.7,3,2.0,0.15,2.0,0.1
1390,relation_graph,temporal_relation,32,10,10,0,0.0072400569915771484,5,0.7,3,2.0,0.15,2.0,0.1
1400,relation_graph,temporal_relation,32,10,10,0,0.0073223114013671875,5,0.7,3,2.0,0.15,2.0,0.1
1410,relation_graph,temporal_relation,32,9,9,0,0.007458925247192383,5,0.7,3,2.0,0.15,2.0,0.1
1420,relation_graph,temporal_relation,31,9,9,0,0.006970405578613281,5,0.7,3,2.0,0.15,2.0,0.1
1430,relation_graph,temporal_relation,29,10,10,0,0.006235361099243164,5,0.7,3,2.0,0.15,2.0,0.1
1440,relation_graph,temporal_relation,27,11,11,0,0.005347013473510742,5,0.7,3,2.0,0.15,2.0,0.1
1450,relation_graph,temporal_relation,26,10,10,0,0.005029439926147461,5,0.7,3,2.0,0.15,2.0,0.1
1460,relation_graph,temporal_relation,27,9,9,0,0.006861209869384766,5,0.7,3,2.0,0.15,2.0,0.1
1470,relation_graph,temporal_relation,26,10,10,0,0.007095813751220703,5,0.7,3,2.0,0.15,2.0,0.1
1480,relation_graph,temporal_relation,27,8,8,0,0.007540702819824219,5,0.7,3,2.0,0.15,2.0,0.1
1490,relation_graph,temporal_relation,29,7,7,0,0.006473541259765625,5,0.7,3,2.0,0.15,2.0,0.1
1500,relation_graph,temporal_relation,30,8,8,0,0.0061681270599365234,5,0.7,3,2.0,0.15,2.0,0.1
1510,relation_graph,temporal_relation,28,7,7,0,0.00557398796081543,5,0.7,3,2.0,0.15,2.0,0.1
1520,relation_graph,temporal_relation,27,7,7,0,0.0052487850189208984,5,0.7,3,2.0,0.15,2.0,0.1
1530,relation_graph,temporal_relation,30,9,9,0,0.006159067153930664,5,0.7,3,2.0,0.15,2.0,0.1
1540,relation_graph,temporal_relation,31,9,9,0,0.006512165069580078,5,0.7,3,2.0,0.15,2.0,0.1
1550,relation_graph,temporal_relation,31,8,8,0,0.00676727294921875,5,0.7,3,2.0,0.15,2.0,0.1
1560,relation_graph,temporal_relation,31,7,7,0,0.006586790084838867,5,0.7,3,2.0,0.15,2.0,0.1
1570,relation_graph,temporal_relation,32,7,7,0,0.007050037384033203,5,0.7,3,2.0,0.15,2.0,0.1
1580,relation_graph,temporal_relation,33,9,9,0,0.007518768310546875,5,0.7,3,2.0,0.15,2.0,0.1
1590,relation_graph,temporal_relation,32,9,9,0,0.00764155387878418,5,0.7,3,2.0,0.15,2.0,0.1
1600,relation_graph,temporal_relation,32,7,7,0,0.00979471206665039,5,0.7,3,2.0,0.15,2.0,0.1
1610,relation_graph,temporal_relation,32,8,8,0,0.010347843170166016,5,0.7,3,2.0,0.15,2.0,0.1
1620,relation_graph,temporal_relation,34,7,7,0,0.008743524551391602,5,0.7,3,2.0,0.15,2.0,0.1
1630,relation_graph,temporal_relation,34,7,7,0,0.008005619049072266,5,0.7,3,2.0,0.15,2.0,0.1
1640,relation_graph,temporal_relation,35,5,5,0,0.008525371551513672,5,0.7,3,2.0,0.15,2.0,0.1
1650,relation_graph,temporal_relation,35,4,4,0,0.008685588836669922,5,0.7,3,2.0,0.15,2.0,0.1
1660,relation_graph,temporal_relation,36,5,5,0,0.009102821350097656,5,0.7,3,2.0,0.15,2.0,0.1
1670,relation_graph,temporal_relation,37,4,4,0,0.009518861770629883,5,0.7,3,2.0,0.15,2.0,0.1
1680,relation_graph,temporal_relation,38,5,5,0,0.00995182991027832,5,0.7,3,2.0,0.15,2.0,0.1
1690,relation_graph,temporal_relation,40,5,5,0,0.010778665542602539,5,0.7,3,2.0,0.15,2.0,0.1
1700,relation_graph,temporal_relation,40,7,7,0,0.015913963317871094,5,0.7,3,2.0,0.15,2.0,0.1
1710,relation_graph,temporal_relation,40,6,6,0,0.014190912246704102,5,0.7,3,2.0,0.15,2.0,0.1
1720,relation_graph,temporal_relation,40,6,6,0,0.01185750961303711,5,0.7,3,2.0,0.15,2.0,0.1
1730,relation_graph,temporal_relation,43,5,5,0,0.01272892951965332,5,0.7,3,2.0,0.15,2.0,0.1
1740,relation_graph,temporal_relation,44,6,6,0,0.012811899185180664,5,0.7,3,2.0,0.15,2.0,0.1
1750,relation_graph,temporal_relation,44,6,6,0,0.012677669525146484,5,0.7,3,2.0,0.15,2.0,0.1
1760,relation_graph,temporal_relation,46,7,7,0,0.013490676879882812,5,0.7,3,2.0,0.15,2.0,0.1
1770,relation_graph,temporal_relation,47,4,4,0,0.019485950469970703,5,0.7,3,2.0,0.15,2.0,0.1
1780,relation_graph,temporal_relation,44,7,7,0,0.014643430709838867,5,0.7,3,2.0,0.15,2.0,0.1
1790,relation_graph,temporal_relation,43,9,9,0,0.012542247772216797,5,0.7,3,2.0,0.15,2.0,0.1
1800,relation_graph,temporal_relation,42,10,10,0,0.012225151062011719,5,0.7,3,2.0,0.15,2.0,0.1
1810,relation_graph,temporal_relation,42,9,9,0,0.01238703727722168,5,0.7,3,2.0,0.15,2.0,0.1
1820,relation_graph,temporal_relation,44,9,9,0,0.013297319412231445,5,0.7,3,2.0,0.15,2.0,0.1
1830,relation_graph,temporal_relation,43,9,9,0,0.012820720672607422,5,0.7,3,2.0,0.15,2.0,0.1
1840,relation_graph,temporal_relation,43,8,8,0,0.017081499099731445,5,0.7,3,2.0,0.15,2.0,0.1
1850,relation_graph,temporal_relation,45,7,7,0,0.016437530517578125,5,0.7,3,2.0,0.15,2.0,0.1
1860,relation_graph,temporal_relation,43,6,6,0,0.012617826461791992,5,0.7,3,2.0,0.15,2.0,0.1
1870,relation_graph,temporal_relation,44,7,7,0,0.013209819793701172,5,0.7,3,2.0,0.15,2.0,0.1
1880,relation_graph,temporal_relation,44,9,9,0,0.013193130493164062,5,0.7,3,2.0,0.15,2.0,0.1
1890,relation_graph,temporal_relation,44,9,9,0,0.013195991516113281,5,0.7,3,2.0,0.15,2.0,0.1
1900,relation_graph,temporal_relation,44,9,9,0,0.01334381103515625,5,0.7,3,2.0,0.15,2.0,0.1
1910,relation_graph,temporal_relation,46,9,9,0,0.019301652908325195,5,0.7,3,2.0,0.15,2.0,0.1
1920,relation_graph,temporal_relation,46,9,9,0,0.017258644104003906,5,0.7,3,2.0,0.15,2.0,0.1
1930,relation_graph,temporal_relation,46,9,9,0,0.014671802520751953,5,0.7,3,2.0,0.15,2.0,0.1
1940,relation_graph,temporal_relation,44,9,9,0,0.01367640495300293,5,0.7,3,2.0,0.15,2.0,0.1
1950,relation_graph,temporal_relation,42,8,8,0,0.01249551773071289,5,0.7,3,2.0,0.15,2.0,0.1
1960,relation_graph,temporal_relation,42,11,11,0,0.01239323616027832,5,0.7,3,2.0,0.15,2.0,0.1
1970,relation_graph,temporal_relation,42,11,11,0,0.013944387435913086,5,0.7,3,2.0,0.15,2.0,0.1
1980,relation_graph,temporal_relation,43,10,10,0,0.017381906509399414,5,0.7,3,2.0,0.15,2.0,0.1
1990,relation_graph,temporal_relation,42,8,8,0,0.013418912887573242,5,0.7,3,2.0,0.15,2.0,0.1
2000,relation_graph,temporal_relation,41,6,6,0,0.011972427368164062,5,0.7,3,2.0,0.15,2.0,0.1
2010,relation_graph,temporal_relation,47,7,7,0,0.014229297637939453,5,0.7,3,2.0,0.15,2.0,0.1
2020,relation_graph,temporal_relation,47,7,7,0,0.014531612396240234,5,0.7,3,2.0,0.15,2.0,0.1
2030,relation_graph,temporal_relation,47,6,6,0,0.014116287231445312,5,0.7,3,2.0,0.15,2.0,0.1
2040,relation_graph,temporal_relation,47,8,8,0,0.018832683563232422,5,0.7,3,2.0,0.15,2.0,0.1
2050,relation_graph,temporal_relation,49,7,7,0,0.017557144165039062,5,0.7,3,2.0,0.15,2.0,0.1
2060,relation_graph,temporal_relation,47,6,6,0,0.0150146484375,5,0.7,3,2.0,0.15,2.0,0.1
2070,relation_graph,temporal_relation,47,6,6,0,0.015425920486450195,5,0.7,3,2.0,0.15,2.0,0.1
2080,relation_graph,temporal_relation,45,6,6,0,0.014301300048828125,5,0.7,3,2.0,0.15,2.0,0.1
2090,relation_graph,temporal_relation,43,4,4,0,0.01304173469543457,5,0.7,3,2.0,0.15,2.0,0.1
2100,relation_graph,temporal_relation,42,5,5,0,0.014298200607299805,5,0.7,3,2.0,0.15,2.0,0.1
2110,relation_graph,temporal_relation,41,6,6,0,0.01735997200012207,5,0.7,3,2.0,0.15,2.0,0.1
2120,relation_graph,temporal_relation,40,6,6,0,0.012970447540283203,5,0.7,3,2.0,0.15,2.0,0.1
2130,relation_graph,temporal_relation,37,7,7,0,0.009850025177001953,5,0.7,3,2.0,0.15,2.0,0.1
2140,relation_graph,temporal_relation,38,7,7,0,0.010349512100219727,5,0.7,3,2.0,0.15,2.0,0.1
2150,relation_graph,temporal_relation,38,8,8,0,0.010034799575805664,5,0.7,3,2.0,0.15,2.0,0.1
2160,relation_graph,temporal_relation,34,8,8,0,0.0079345703125,5,0.7,3,2.0,0.15,2.0,0.1
2170,relation_graph,temporal_relation,34,9,9,0,0.008086442947387695,5,0.7,3,2.0,0.15,2.0,0.1
2180,relation_graph,temporal_relation,36,7,7,0,0.008816242218017578,5,0.7,3,2.0,0.15,2.0,0.1
2190,relation_graph,temporal_relation,40,7,7,0,0.012668132781982422,5,0.7,3,2.0,0.15,2.0,0.1
2200,relation_graph,temporal_relation,40,7,7,0,0.014817237854003906,5,0.7,3,2.0,0.15,2.0,0.1
2210,relation_graph,temporal_relation,38,9,9,0,0.012405633926391602,5,0.7,3,2.0,0.15,2.0,0.1
2220,relation_graph,temporal_relation,36,10,10,0,0.008944511413574219,5,0.7,3,2.0,0.15,2.0,0.1
2230,relation_graph,temporal_relation,35,11,11,0,0.008647441864013672,5,0.7,3,2.0,0.15,2.0,0.1
2240,relation_graph,temporal_relation,33,8,8,0,0.007618904113769531,5,0.7,3,2.0,0.15,2.0,0.1
2250,relation_graph,temporal_relation,31,6,6,0,0.006895542144775391,5,0.7,3,2.0,0.15,2.0,0.1
2260,relation_graph,temporal_relation,32,7,7,0,0.0071108341217041016,5,0.7,3,2.0,0.15,2.0,0.1
2270,relation_graph,temporal_relation,32,6,6,0,0.00720977783203125,5,0.7,3,2.0,0.15,2.0,0.1
2280,relation_graph,temporal_relation,32,4,4,0,0.007194995880126953,5,0.7,3,2.0,0.15,2.0,0.1
2290,relation_graph,temporal_relation,34,6,6,0,0.00798940658569336,5,0.7,3,2.0,0.15,2.0,0.1
2300,relation_graph,temporal_relation,32,7,7,0,0.009589195251464844,5,0.7,3,2.0,0.15,2.0,0.1
2310,relation_graph,temporal_relation,39,5,5,0,0.013113975524902344,5,0.7,3,2.0,0.15,2.0,0.1
2320,relation_graph,temporal_relation,41,6,6,0,0.011093378067016602,5,0.7,3,2.0,0.15,2.0,0.1
2330,relation_graph,temporal_relation,41,7,7,0,0.011109590530395508,5,0.7,3,2.0,0.15,2.0,0.1
2340,relation_graph,temporal_relation,44,10,10,0,0.01264190673828125,5,0.7,3,2.0,0.15,2.0,0.1
2350,relation_graph,temporal_relation,48,9,9,0,0.014482975006103516,5,0.7,3,2.0,0.15,2.0,0.1
2360,relation_graph,temporal_relation,48,9,9,0,0.014863014221191406,5,0.7,3,2.0,0.15,2.0,0.1
2370,relation_graph,temporal_relation,47,6,6,0,0.017452001571655273,5,0.7,3,2.0,0.15,2.0,0.1
2380,relation_graph,temporal_relation,47,6,6,0,0.020734548568725586,5,0.7,3,2.0,0.15,2.0,0.1
2390,relation_graph,temporal_relation,47,4,4,0,0.015615224838256836,5,0.7,3,2.0,0.15,2.0,0.1
2400,relation_graph,temporal_relation,49,6,6,0,0.016473770141601562,5,0.7,3,2.0,0.15,2.0,0.1
2410,relation_graph,temporal_relation,49,5,5,0,0.01657891273498535,5,0.7,3,2.0,0.15,2.0,0.1
2420,relation_graph,temporal_relation,49,5,5,0,0.01671004295349121,5,0.7,3,2.0,0.15,2.0,0.1
2430,relation_graph,temporal_relation,48,8,8,0,0.02156233787536621,5,0.7,3,2.0,0.15,2.0,0.1
