time_step,method,feature_mode,num_pedestrians,num_clusters,raw_num_clusters,used_fallback,runtime_sec,window_size,beta,n_clusters_param,dist_threshold,vel_threshold,sigma_d,sigma_v
2390,relation_graph,temporal_relation,47,4,4,0,0.015320539474487305,5,0.7,3,2.5,0.2,2.0,0.1
2400,relation_graph,temporal_relation,49,5,5,0,0.0162503719329834,5,0.7,3,2.5,0.2,2.0,0.1
2410,relation_graph,temporal_relation,49,4,4,0,0.01720428466796875,5,0.7,3,2.5,0.2,2.0,0.1
2420,relation_graph,temporal_relation,49,4,4,0,0.024116039276123047,5,0.7,3,2.5,0.2,2.0,0.1
2430,relation_graph,temporal_relation,48,4,4,0,0.0159761905670166,5,0.7,3,2.5,0.2,2.0,0.1
2440,relation_graph,temporal_relation,48,4,4,0,0.016164064407348633,5,0.7,3,2.5,0.2,2.0,0.1
2450,relation_graph,temporal_relation,49,4,4,0,0.01623082160949707,5,0.7,3,2.5,0.2,2.0,0.1
2460,relation_graph,temporal_relation,48,4,4,0,0.015651702880859375,5,0.7,3,2.5,0.2,2.0,0.1
2470,relation_graph,temporal_relation,48,4,4,0,0.019478321075439453,5,0.7,3,2.5,0.2,2.0,0.1
2480,relation_graph,temporal_relation,48,5,5,0,0.02117133140563965,5,0.7,3,2.5,0.2,2.0,0.1
2490,relation_graph,temporal_relation,48,4,4,0,0.015691280364990234,5,0.7,3,2.5,0.2,2.0,0.1
2500,relation_graph,temporal_relation,49,5,5,0,0.01620793342590332,5,0.7,3,2.5,0.2,2.0,0.1
2510,relation_graph,temporal_relation,50,5,5,0,0.016862154006958008,5,0.7,3,2.5,0.2,2.0,0.1
2520,relation_graph,temporal_relation,52,4,4,0,0.02059459686279297,5,0.7,3,2.5,0.2,2.0,0.1
2530,relation_graph,temporal_relation,52,4,4,0,0.021664857864379883,5,0.7,3,2.5,0.2,2.0,0.1
2540,relation_graph,temporal_relation,51,4,4,0,0.017985820770263672,5,0.7,3,2.5,0.2,2.0,0.1
2550,relation_graph,temporal_relation,48,4,4,0,0.01593804359436035,5,0.7,3,2.5,0.2,2.0,0.1
2560,relation_graph,temporal_relation,45,3,3,0,0.01417398452758789,5,0.7,3,2.5,0.2,2.0,0.1
2570,relation_graph,temporal_relation,45,3,3,0,0.01414942741394043,5,0.7,3,2.5,0.2,2.0,0.1
2580,relation_graph,temporal_relation,43,3,3,0,0.015703201293945312,5,0.7,3,2.5,0.2,2.0,0.1
2590,relation_graph,temporal_relation,41,2,1,1,0.02055978775024414,5,0.7,3,2.5,0.2,2.0,0.1
2600,relation_graph,temporal_relation,41,2,2,0,0.012029170989990234,5,0.7,3,2.5,0.2,2.0,0.1
2610,relation_graph,temporal_relation,41,2,2,0,0.011873483657836914,5,0.7,3,2.5,0.2,2.0,0.1
2620,relation_graph,temporal_relation,41,2,2,0,0.011893033981323242,5,0.7,3,2.5,0.2,2.0,0.1
2630,relation_graph,temporal_relation,40,2,2,0,0.011296987533569336,5,0.7,3,2.5,0.2,2.0,0.1
2640,relation_graph,temporal_relation,40,2,2,0,0.01134490966796875,5,0.7,3,2.5,0.2,2.0,0.1
2650,relation_graph,temporal_relation,41,2,2,0,0.01278829574584961,5,0.7,3,2.5,0.2,2.0,0.1
2660,relation_graph,temporal_relation,40,2,2,0,0.016196489334106445,5,0.7,3,2.5,0.2,2.0,0.1
2670,relation_graph,temporal_relation,43,4,4,0,0.01857161521911621,5,0.7,3,2.5,0.2,2.0,0.1
2680,relation_graph,temporal_relation,42,6,6,0,0.012124300003051758,5,0.7,3,2.5,0.2,2.0,0.1
2690,relation_graph,temporal_relation,41,6,6,0,0.011640071868896484,5,0.7,3,2.5,0.2,2.0,0.1
2700,relation_graph,temporal_relation,39,6,6,0,0.01073598861694336,5,0.7,3,2.5,0.2,2.0,0.1
2710,relation_graph,temporal_relation,37,6,6,0,0.009795427322387695,5,0.7,3,2.5,0.2,2.0,0.1
2720,relation_graph,temporal_relation,37,6,6,0,0.009667634963989258,5,0.7,3,2.5,0.2,2.0,0.1
2730,relation_graph,temporal_relation,38,5,5,0,0.012244939804077148,5,0.7,3,2.5,0.2,2.0,0.1
2740,relation_graph,temporal_relation,38,4,4,0,0.013759374618530273,5,0.7,3,2.5,0.2,2.0,0.1
2750,relation_graph,temporal_relation,35,5,5,0,0.009289264678955078,5,0.7,3,2.5,0.2,2.0,0.1
2760,relation_graph,temporal_relation,36,5,5,0,0.009004831314086914,5,0.7,3,2.5,0.2,2.0,0.1
2770,relation_graph,temporal_relation,35,3,3,0,0.008661985397338867,5,0.7,3,2.5,0.2,2.0,0.1
2780,relation_graph,temporal_relation,35,4,4,0,0.008496761322021484,5,0.7,3,2.5,0.2,2.0,0.1
2790,relation_graph,temporal_relation,35,3,3,0,0.00853586196899414,5,0.7,3,2.5,0.2,2.0,0.1
2800,relation_graph,temporal_relation,35,2,2,0,0.00869131088256836,5,0.7,3,2.5,0.2,2.0,0.1
2810,relation_graph,temporal_relation,35,3,3,0,0.00871419906616211,5,0.7,3,2.5,0.2,2.0,0.1
2820,relation_graph,temporal_relation,36,3,3,0,0.009074687957763672,5,0.7,3,2.5,0.2,2.0,0.1
2830,relation_graph,temporal_relation,38,4,4,0,0.01102757453918457,5,0.7,3,2.5,0.2,2.0,0.1
2840,relation_graph,temporal_relation,37,4,4,0,0.01336526870727539,5,0.7,3,2.5,0.2,2.0,0.1
2850,relation_graph,temporal_relation,37,4,4,0,0.011019706726074219,5,0.7,3,2.5,0.2,2.0,0.1
2860,relation_graph,temporal_relation,36,3,3,0,0.009065389633178711,5,0.7,3,2.5,0.2,2.0,0.1
2870,relation_graph,temporal_relation,35,3,3,0,0.008697509765625,5,0.7,3,2.5,0.2,2.0,0.1
2880,relation_graph,temporal_relation,34,3,3,0,0.008293628692626953,5,0.7,3,2.5,0.2,2.0,0.1
2890,relation_graph,temporal_relation,34,3,3,0,0.008217334747314453,5,0.7,3,2.5,0.2,2.0,0.1
2900,relation_graph,temporal_relation,37,4,4,0,0.009240865707397461,5,0.7,3,2.5,0.2,2.0,0.1
2910,relation_graph,temporal_relation,34,3,3,0,0.007937431335449219,5,0.7,3,2.5,0.2,2.0,0.1
2920,relation_graph,temporal_relation,33,5,5,0,0.007630348205566406,5,0.7,3,2.5,0.2,2.0,0.1
2930,relation_graph,temporal_relation,29,5,5,0,0.0065364837646484375,5,0.7,3,2.5,0.2,2.0,0.1
2940,relation_graph,temporal_relation,29,6,6,0,0.008553743362426758,5,0.7,3,2.5,0.2,2.0,0.1
2950,relation_graph,temporal_relation,31,8,8,0,0.009737491607666016,5,0.7,3,2.5,0.2,2.0,0.1
2960,relation_graph,temporal_relation,31,8,8,0,0.007497072219848633,5,0.7,3,2.5,0.2,2.0,0.1
2970,relation_graph,temporal_relation,29,6,6,0,0.0060384273529052734,5,0.7,3,2.5,0.2,2.0,0.1
2980,relation_graph,temporal_relation,30,6,6,0,0.0063915252685546875,5,0.7,3,2.5,0.2,2.0,0.1
2990,relation_graph,temporal_relation,30,5,5,0,0.006495237350463867,5,0.7,3,2.5,0.2,2.0,0.1
3000,relation_graph,temporal_relation,31,5,5,0,0.006775856018066406,5,0.7,3,2.5,0.2,2.0,0.1
3010,relation_graph,temporal_relation,30,6,6,0,0.006439208984375,5,0.7,3,2.5,0.2,2.0,0.1
3020,relation_graph,temporal_relation,30,6,6,0,0.006492137908935547,5,0.7,3,2.5,0.2,2.0,0.1
3030,relation_graph,temporal_relation,29,6,6,0,0.0062677860260009766,5,0.7,3,2.5,0.2,2.0,0.1
3040,relation_graph,temporal_relation,32,5,5,0,0.006991147994995117,5,0.7,3,2.5,0.2,2.0,0.1
3050,relation_graph,temporal_relation,31,4,4,0,0.006546735763549805,5,0.7,3,2.5,0.2,2.0,0.1
3060,relation_graph,temporal_relation,32,3,3,0,0.006932497024536133,5,0.7,3,2.5,0.2,2.0,0.1
3070,relation_graph,temporal_relation,31,2,2,0,0.009196996688842773,5,0.7,3,2.5,0.2,2.0,0.1
3080,relation_graph,temporal_relation,30,2,2,0,0.008625030517578125,5,0.7,3,2.5,0.2,2.0,0.1
3090,relation_graph,temporal_relation,29,2,2,0,0.007904291152954102,5,0.7,3,2.5,0.2,2.0,0.1
3100,relation_graph,temporal_relation,30,3,3,0,0.008084297180175781,5,0.7,3,2.5,0.2,2.0,0.1
3110,relation_graph,temporal_relation,29,4,4,0,0.005911111831665039,5,0.7,3,2.5,0.2,2.0,0.1
3120,relation_graph,temporal_relation,31,4,4,0,0.0065228939056396484,5,0.7,3,2.5,0.2,2.0,0.1
3130,relation_graph,temporal_relation,32,3,3,0,0.007063388824462891,5,0.7,3,2.5,0.2,2.0,0.1
3140,relation_graph,temporal_relation,33,2,2,0,0.0074689388275146484,5,0.7,3,2.5,0.2,2.0,0.1
3150,relation_graph,temporal_relation,33,2,2,0,0.0076313018798828125,5,0.7,3,2.5,0.2,2.0,0.1
3160,relation_graph,temporal_relation,33,2,2,0,0.007767915725708008,5,0.7,3,2.5,0.2,2.0,0.1
3170,relation_graph,temporal_relation,33,3,3,0,0.007867574691772461,5,0.7,3,2.5,0.2,2.0,0.1
3180,relation_graph,temporal_relation,32,3,3,0,0.007280826568603516,5,0.7,3,2.5,0.2,2.0,0.1
3190,relation_graph,temporal_relation,31,3,3,0,0.0069119930267333984,5,0.7,3,2.5,0.2,2.0,0.1
3200,relation_graph,temporal_relation,32,3,3,0,0.009572029113769531,5,0.7,3,2.5,0.2,2.0,0.1
3210,relation_graph,temporal_relation,31,3,3,0,0.007212400436401367,5,0.7,3,2.5,0.2,2.0,0.1
3220,relation_graph,temporal_relation,30,4,4,0,0.009198188781738281,5,0.7,3,2.5,0.2,2.0,0.1
3230,relation_graph,temporal_relation,32,3,3,0,0.007067680358886719,5,0.7,3,2.5,0.2,2.0,0.1
3240,relation_graph,temporal_relation,33,3,3,0,0.007483482360839844,5,0.7,3,2.5,0.2,2.0,0.1
3250,relation_graph,temporal_relation,34,4,4,0,0.007909774780273438,5,0.7,3,2.5,0.2,2.0,0.1
3260,relation_graph,temporal_relation,34,4,4,0,0.00806879997253418,5,0.7,3,2.5,0.2,2.0,0.1
3270,relation_graph,temporal_relation,34,5,5,0,0.0075817108154296875,5,0.7,3,2.5,0.2,2.0,0.1
3280,relation_graph,temporal_relation,36,5,5,0,0.008391141891479492,5,0.7,3,2.5,0.2,2.0,0.1
3290,relation_graph,temporal_relation,36,5,5,0,0.00875997543334961,5,0.7,3,2.5,0.2,2.0,0.1
3300,relation_graph,temporal_relation,35,6,6,0,0.008388519287109375,5,0.7,3,2.5,0.2,2.0,0.1
3310,relation_graph,temporal_relation,35,6,6,0,0.04358386993408203,5,0.7,3,2.5,0.2,2.0,0.1
3320,relation_graph,temporal_relation,35,5,5,0,0.008864164352416992,5,0.7,3,2.5,0.2,2.0,0.1
3330,relation_graph,temporal_relation,35,5,5,0,0.008772850036621094,5,0.7,3,2.5,0.2,2.0,0.1
3340,relation_graph,temporal_relation,35,5,5,0,0.00882577896118164,5,0.7,3,2.5,0.2,2.0,0.1
3350,relation_graph,temporal_relation,35,5,5,0,0.008755207061767578,5,0.7,3,2.5,0.2,2.0,0.1
3360,relation_graph,temporal_relation,35,5,5,0,0.008813619613647461,5,0.7,3,2.5,0.2,2.0,0.1
3370,relation_graph,temporal_relation,35,5,5,0,0.008813858032226562,5,0.7,3,2.5,0.2,2.0,0.1
3380,relation_graph,temporal_relation,35,4,4,0,0.011167049407958984,5,0.7,3,2.5,0.2,2.0,0.1
3390,relation_graph,temporal_relation,35,4,4,0,0.012246131896972656,5,0.7,3,2.5,0.2,2.0,0.1
3400,relation_graph,temporal_relation,35,5,5,0,0.01092982292175293,5,0.7,3,2.5,0.2,2.0,0.1
3410,relation_graph,temporal_relation,35,3,3,0,0.008751869201660156,5,0.7,3,2.5,0.2,2.0,0.1
3420,relation_graph,temporal_relation,35,4,4,0,0.008821725845336914,5,0.7,3,2.5,0.2,2.0,0.1
3430,relation_graph,temporal_relation,37,3,3,0,0.009383678436279297,5,0.7,3,2.5,0.2,2.0,0.1
3440,relation_graph,temporal_relation,37,4,4,0,0.009052276611328125,5,0.7,3,2.5,0.2,2.0,0.1
3450,relation_graph,temporal_relation,34,3,3,0,0.007708311080932617,5,0.7,3,2.5,0.2,2.0,0.1
3460,relation_graph,temporal_relation,34,4,4,0,0.007662773132324219,5,0.7,3,2.5,0.2,2.0,0.1
3470,relation_graph,temporal_relation,34,3,3,0,0.007919073104858398,5,0.7,3,2.5,0.2,2.0,0.1
3480,relation_graph,temporal_relation,33,2,2,0,0.008451461791992188,5,0.7,3,2.5,0.2,2.0,0.1
3490,relation_graph,temporal_relation,32,3,3,0,0.010660409927368164,5,0.7,3,2.5,0.2,2.0,0.1
3500,relation_graph,temporal_relation,31,5,5,0,0.010089874267578125,5,0.7,3,2.5,0.2,2.0,0.1
3510,relation_graph,temporal_relation,30,5,5,0,0.006665945053100586,5,0.7,3,2.5,0.2,2.0,0.1
3520,relation_graph,temporal_relation,30,6,6,0,0.006243228912353516,5,0.7,3,2.5,0.2,2.0,0.1
3530,relation_graph,temporal_relation,30,5,5,0,0.006294727325439453,5,0.7,3,2.5,0.2,2.0,0.1
3540,relation_graph,temporal_relation,28,5,5,0,0.005670785903930664,5,0.7,3,2.5,0.2,2.0,0.1
3550,relation_graph,temporal_relation,27,5,5,0,0.005337953567504883,5,0.7,3,2.5,0.2,2.0,0.1
3560,relation_graph,temporal_relation,27,5,5,0,0.0055446624755859375,5,0.7,3,2.5,0.2,2.0,0.1
3570,relation_graph,temporal_relation,26,6,6,0,0.005105018615722656,5,0.7,3,2.5,0.2,2.0,0.1
3580,relation_graph,temporal_relation,26,5,5,0,0.005122184753417969,5,0.7,3,2.5,0.2,2.0,0.1
3590,relation_graph,temporal_relation,27,4,4,0,0.005293846130371094,5,0.7,3,2.5,0.2,2.0,0.1
3600,relation_graph,temporal_relation,27,4,4,0,0.005359649658203125,5,0.7,3,2.5,0.2,2.0,0.1
3610,relation_graph,temporal_relation,27,4,4,0,0.00537109375,5,0.7,3,2.5,0.2,2.0,0.1
3620,relation_graph,temporal_relation,28,4,4,0,0.005483388900756836,5,0.7,3,2.5,0.2,2.0,0.1
3630,relation_graph,temporal_relation,29,6,6,0,0.006953001022338867,5,0.7,3,2.5,0.2,2.0,0.1
3640,relation_graph,temporal_relation,29,6,6,0,0.008491754531860352,5,0.7,3,2.5,0.2,2.0,0.1
3650,relation_graph,temporal_relation,28,6,6,0,0.0067903995513916016,5,0.7,3,2.5,0.2,2.0,0.1
3660,relation_graph,temporal_relation,27,4,4,0,0.006205081939697266,5,0.7,3,2.5,0.2,2.0,0.1
3670,relation_graph,temporal_relation,27,4,4,0,0.005427837371826172,5,0.7,3,2.5,0.2,2.0,0.1
3680,relation_graph,temporal_relation,27,5,5,0,0.005425691604614258,5,0.7,3,2.5,0.2,2.0,0.1
3690,relation_graph,temporal_relation,29,5,5,0,0.005882740020751953,5,0.7,3,2.5,0.2,2.0,0.1
3700,relation_graph,temporal_relation,30,6,6,0,0.0061779022216796875,5,0.7,3,2.5,0.2,2.0,0.1
3710,relation_graph,temporal_relation,32,6,6,0,0.0068492889404296875,5,0.7,3,2.5,0.2,2.0,0.1
3720,relation_graph,temporal_relation,35,5,5,0,0.007949352264404297,5,0.7,3,2.5,0.2,2.0,0.1
3730,relation_graph,temporal_relation,36,5,5,0,0.008520364761352539,5,0.7,3,2.5,0.2,2.0,0.1
3740,relation_graph,temporal_relation,35,7,7,0,0.008355379104614258,5,0.7,3,2.5,0.2,2.0,0.1
3750,relation_graph,temporal_relation,32,7,7,0,0.0071408748626708984,5,0.7,3,2.5,0.2,2.0,0.1
3760,relation_graph,temporal_relation,32,5,5,0,0.00732874870300293,5,0.7,3,2.5,0.2,2.0,0.1
3770,relation_graph,temporal_relation,32,6,6,0,0.010204792022705078,5,0.7,3,2.5,0.2,2.0,0.1
3780,relation_graph,temporal_relation,31,5,5,0,0.009700775146484375,5,0.7,3,2.5,0.2,2.0,0.1
3790,relation_graph,temporal_relation,34,4,4,0,0.009839296340942383,5,0.7,3,2.5,0.2,2.0,0.1
3800,relation_graph,temporal_relation,34,5,5,0,0.00799417495727539,5,0.7,3,2.5,0.2,2.0,0.1
3810,relation_graph,temporal_relation,34,6,6,0,0.007927417755126953,5,0.7,3,2.5,0.2,2.0,0.1
3820,relation_graph,temporal_relation,34,5,5,0,0.008164405822753906,5,0.7,3,2.5,0.2,2.0,0.1
3830,relation_graph,temporal_relation,34,5,5,0,0.008223772048950195,5,0.7,3,2.5,0.2,2.0,0.1
3840,relation_graph,temporal_relation,33,4,4,0,0.0077362060546875,5,0.7,3,2.5,0.2,2.0,0.1
3850,relation_graph,temporal_relation,32,5,5,0,0.007185697555541992,5,0.7,3,2.5,0.2,2.0,0.1
3860,relation_graph,temporal_relation,32,4,4,0,0.007305145263671875,5,0.7,3,2.5,0.2,2.0,0.1
3870,relation_graph,temporal_relation,31,5,5,0,0.006886482238769531,5,0.7,3,2.5,0.2,2.0,0.1
3880,relation_graph,temporal_relation,30,7,7,0,0.007216930389404297,5,0.7,3,2.5,0.2,2.0,0.1
3890,relation_graph,temporal_relation,28,5,5,0,0.007527351379394531,5,0.7,3,2.5,0.2,2.0,0.1
3900,relation_graph,temporal_relation,30,5,5,0,0.008120059967041016,5,0.7,3,2.5,0.2,2.0,0.1
3910,relation_graph,temporal_relation,30,5,5,0,0.007429838180541992,5,0.7,3,2.5,0.2,2.0,0.1
3920,relation_graph,temporal_relation,30,4,4,0,0.0064544677734375,5,0.7,3,2.5,0.2,2.0,0.1
3930,relation_graph,temporal_relation,30,4,4,0,0.0065495967864990234,5,0.7,3,2.5,0.2,2.0,0.1
3940,relation_graph,temporal_relation,30,4,4,0,0.007944107055664062,5,0.7,3,2.5,0.2,2.0,0.1
3950,relation_graph,temporal_relation,31,5,5,0,0.007256269454956055,5,0.7,3,2.5,0.2,2.0,0.1
3960,relation_graph,temporal_relation,31,5,5,0,0.006773948669433594,5,0.7,3,2.5,0.2,2.0,0.1
3970,relation_graph,temporal_relation,31,4,4,0,0.006819725036621094,5,0.7,3,2.5,0.2,2.0,0.1
3980,relation_graph,temporal_relation,30,3,3,0,0.006566047668457031,5,0.7,3,2.5,0.2,2.0,0.1
3990,relation_graph,temporal_relation,31,4,4,0,0.006815195083618164,5,0.7,3,2.5,0.2,2.0,0.1
4000,relation_graph,temporal_relation,30,3,3,0,0.006287097930908203,5,0.7,3,2.5,0.2,2.0,0.1
4010,relation_graph,temporal_relation,27,4,4,0,0.005238533020019531,5,0.7,3,2.5,0.2,2.0,0.1
4020,relation_graph,temporal_relation,27,4,4,0,0.007108926773071289,5,0.7,3,2.5,0.2,2.0,0.1
4030,relation_graph,temporal_relation,27,7,7,0,0.007439136505126953,5,0.7,3,2.5,0.2,2.0,0.1
4040,relation_graph,temporal_relation,25,6,6,0,0.006606340408325195,5,0.7,3,2.5,0.2,2.0,0.1
4050,relation_graph,temporal_relation,24,6,6,0,0.005115032196044922,5,0.7,3,2.5,0.2,2.0,0.1
4060,relation_graph,temporal_relation,25,5,5,0,0.004624843597412109,5,0.7,3,2.5,0.2,2.0,0.1
4070,relation_graph,temporal_relation,25,5,5,0,0.004583597183227539,5,0.7,3,2.5,0.2,2.0,0.1
4080,relation_graph,temporal_relation,25,3,3,0,0.004631519317626953,5,0.7,3,2.5,0.2,2.0,0.1
4090,relation_graph,temporal_relation,26,5,5,0,0.004877567291259766,5,0.7,3,2.5,0.2,2.0,0.1
4100,relation_graph,temporal_relation,24,2,2,0,0.004230022430419922,5,0.7,3,2.5,0.2,2.0,0.1
4110,relation_graph,temporal_relation,21,3,3,0,0.0034058094024658203,5,0.7,3,2.5,0.2,2.0,0.1
4120,relation_graph,temporal_relation,22,5,5,0,0.003612995147705078,5,0.7,3,2.5,0.2,2.0,0.1
4130,relation_graph,temporal_relation,22,6,6,0,0.0036749839782714844,5,0.7,3,2.5,0.2,2.0,0.1
4140,relation_graph,temporal_relation,21,5,5,0,0.003436565399169922,5,0.7,3,2.5,0.2,2.0,0.1
4150,relation_graph,temporal_relation,21,5,5,0,0.003419160842895508,5,0.7,3,2.5,0.2,2.0,0.1
4160,relation_graph,temporal_relation,22,5,5,0,0.003683805465698242,5,0.7,3,2.5,0.2,2.0,0.1
4170,relation_graph,temporal_relation,21,3,3,0,0.0034248828887939453,5,0.7,3,2.5,0.2,2.0,0.1
4180,relation_graph,temporal_relation,21,4,4,0,0.003457307815551758,5,0.7,3,2.5,0.2,2.0,0.1
4190,relation_graph,temporal_relation,19,3,3,0,0.0029332637786865234,5,0.7,3,2.5,0.2,2.0,0.1
4200,relation_graph,temporal_relation,18,3,3,0,0.002741098403930664,5,0.7,3,2.5,0.2,2.0,0.1
4210,relation_graph,temporal_relation,19,6,6,0,0.0028340816497802734,5,0.7,3,2.5,0.2,2.0,0.1
4220,relation_graph,temporal_relation,19,7,7,0,0.0028443336486816406,5,0.7,3,2.5,0.2,2.0,0.1
4230,relation_graph,temporal_relation,20,5,5,0,0.0030579566955566406,5,0.7,3,2.5,0.2,2.0,0.1
4240,relation_graph,temporal_relation,20,5,5,0,0.004390716552734375,5,0.7,3,2.5,0.2,2.0,0.1
4250,relation_graph,temporal_relation,21,5,5,0,0.0045621395111083984,5,0.7,3,2.5,0.2,2.0,0.1
4260,relation_graph,temporal_relation,21,5,5,0,0.004317283630371094,5,0.7,3,2.5,0.2,2.0,0.1
4270,relation_graph,temporal_relation,20,3,3,0,0.004236698150634766,5,0.7,3,2.5,0.2,2.0,0.1
4280,relation_graph,temporal_relation,21,4,4,0,0.004607200622558594,5,0.7,3,2.5,0.2,2.0,0.1
4290,relation_graph,temporal_relation,21,5,5,0,0.0037114620208740234,5,0.7,3,2.5,0.2,2.0,0.1
4300,relation_graph,temporal_relation,23,4,4,0,0.003813028335571289,5,0.7,3,2.5,0.2,2.0,0.1
4310,relation_graph,temporal_relation,23,4,4,0,0.0038688182830810547,5,0.7,3,2.5,0.2,2.0,0.1
4320,relation_graph,temporal_relation,22,6,6,0,0.003683805465698242,5,0.7,3,2.5,0.2,2.0,0.1
4330,relation_graph,temporal_relation,22,5,5,0,0.0037157535552978516,5,0.7,3,2.5,0.2,2.0,0.1
4340,relation_graph,temporal_relation,21,5,5,0,0.00350189208984375,5,0.7,3,2.5,0.2,2.0,0.1
4350,relation_graph,temporal_relation,21,5,5,0,0.0035009384155273438,5,0.7,3,2.5,0.2,2.0,0.1
4360,relation_graph,temporal_relation,21,6,6,0,0.0034914016723632812,5,0.7,3,2.5,0.2,2.0,0.1
4370,relation_graph,temporal_relation,21,6,6,0,0.003446817398071289,5,0.7,3,2.5,0.2,2.0,0.1
4380,relation_graph,temporal_relation,20,7,7,0,0.0038805007934570312,5,0.7,3,2.5,0.2,2.0,0.1
4390,relation_graph,temporal_relation,20,6,6,0,0.0032083988189697266,5,0.7,3,2.5,0.2,2.0,0.1
4400,relation_graph,temporal_relation,18,5,5,0,0.002707958221435547,5,0.7,3,2.5,0.2,2.0,0.1
4410,relation_graph,temporal_relation,17,5,5,0,0.0024728775024414062,5,0.7,3,2.5,0.2,2.0,0.1
4420,relation_graph,temporal_relation,19,7,7,0,0.0027844905853271484,5,0.7,3,2.5,0.2,2.0,0.1
4430,relation_graph,temporal_relation,19,7,7,0,0.0027256011962890625,5,0.7,3,2.5,0.2,2.0,0.1
4440,relation_graph,temporal_relation,19,7,7,0,0.0027832984924316406,5,0.7,3,2.5,0.2,2.0,0.1
4450,relation_graph,temporal_relation,18,7,7,0,0.0025238990783691406,5,0.7,3,2.5,0.2,2.0,0.1
4460,relation_graph,temporal_relation,17,7,7,0,0.0023772716522216797,5,0.7,3,2.5,0.2,2.0,0.1
4470,relation_graph,temporal_relation,16,6,6,0,0.0022084712982177734,5,0.7,3,2.5,0.2,2.0,0.1
4480,relation_graph,temporal_relation,15,4,4,0,0.002012491226196289,5,0.7,3,2.5,0.2,2.0,0.1
4490,relation_graph,temporal_relation,16,5,5,0,0.0021436214447021484,5,0.7,3,2.5,0.2,2.0,0.1
4500,relation_graph,temporal_relation,17,5,5,0,0.0023131370544433594,5,0.7,3,2.5,0.2,2.0,0.1
4510,relation_graph,temporal_relation,18,5,5,0,0.003268003463745117,5,0.7,3,2.5,0.2,2.0,0.1
4520,relation_graph,temporal_relation,18,5,5,0,0.003240823745727539,5,0.7,3,2.5,0.2,2.0,0.1
4530,relation_graph,temporal_relation,21,5,5,0,0.003931760787963867,5,0.7,3,2.5,0.2,2.0,0.1
4540,relation_graph,temporal_relation,20,4,4,0,0.004111289978027344,5,0.7,3,2.5,0.2,2.0,0.1
4550,relation_graph,temporal_relation,19,5,5,0,0.0039031505584716797,5,0.7,3,2.5,0.2,2.0,0.1
4560,relation_graph,temporal_relation,19,5,5,0,0.003915309906005859,5,0.7,3,2.5,0.2,2.0,0.1
4570,relation_graph,temporal_relation,21,6,6,0,0.0031108856201171875,5,0.7,3,2.5,0.2,2.0,0.1
4580,relation_graph,temporal_relation,21,5,5,0,0.003098726272583008,5,0.7,3,2.5,0.2,2.0,0.1
4590,relation_graph,temporal_relation,22,3,3,0,0.003364086151123047,5,0.7,3,2.5,0.2,2.0,0.1
4600,relation_graph,temporal_relation,21,3,3,0,0.0032401084899902344,5,0.7,3,2.5,0.2,2.0,0.1
4610,relation_graph,temporal_relation,22,4,4,0,0.0035872459411621094,5,0.7,3,2.5,0.2,2.0,0.1
4620,relation_graph,temporal_relation,23,4,4,0,0.003918170928955078,5,0.7,3,2.5,0.2,2.0,0.1
4630,relation_graph,temporal_relation,24,4,4,0,0.004166364669799805,5,0.7,3,2.5,0.2,2.0,0.1
4640,relation_graph,temporal_relation,24,4,4,0,0.0042552947998046875,5,0.7,3,2.5,0.2,2.0,0.1
4650,relation_graph,temporal_relation,24,4,4,0,0.004330158233642578,5,0.7,3,2.5,0.2,2.0,0.1
4660,relation_graph,temporal_relation,24,4,4,0,0.004302263259887695,5,0.7,3,2.5,0.2,2.0,0.1
4670,relation_graph,temporal_relation,23,4,4,0,0.003968954086303711,5,0.7,3,2.5,0.2,2.0,0.1
4680,relation_graph,temporal_relation,22,3,3,0,0.003743410110473633,5,0.7,3,2.5,0.2,2.0,0.1
4690,relation_graph,temporal_relation,21,4,4,0,0.003435373306274414,5,0.7,3,2.5,0.2,2.0,0.1
4700,relation_graph,temporal_relation,21,3,3,0,0.003487825393676758,5,0.7,3,2.5,0.2,2.0,0.1
4710,relation_graph,temporal_relation,19,2,2,0,0.002950906753540039,5,0.7,3,2.5,0.2,2.0,0.1
4720,relation_graph,temporal_relation,20,3,3,0,0.0031173229217529297,5,0.7,3,2.5,0.2,2.0,0.1
4730,relation_graph,temporal_relation,18,3,3,0,0.0026297569274902344,5,0.7,3,2.5,0.2,2.0,0.1
4740,relation_graph,temporal_relation,19,6,6,0,0.0028476715087890625,5,0.7,3,2.5,0.2,2.0,0.1
4750,relation_graph,temporal_relation,17,5,5,0,0.0023925304412841797,5,0.7,3,2.5,0.2,2.0,0.1
4760,relation_graph,temporal_relation,18,5,5,0,0.0028257369995117188,5,0.7,3,2.5,0.2,2.0,0.1
4770,relation_graph,temporal_relation,19,6,6,0,0.0032253265380859375,5,0.7,3,2.5,0.2,2.0,0.1
4780,relation_graph,temporal_relation,20,7,7,0,0.004117012023925781,5,0.7,3,2.5,0.2,2.0,0.1
4790,relation_graph,temporal_relation,20,8,8,0,0.004204511642456055,5,0.7,3,2.5,0.2,2.0,0.1
4800,relation_graph,temporal_relation,20,7,7,0,0.0031185150146484375,5,0.7,3,2.5,0.2,2.0,0.1
4810,relation_graph,temporal_relation,20,8,8,0,0.004428386688232422,5,0.7,3,2.5,0.2,2.0,0.1
