time_step,method,feature_type,num_pedestrians,num_clusters,noise_ratio,runtime_sec,n_clusters_param,eps,min_samples
280,gmm,spatial_xy,35,3,0.0,0.02177286148071289,3,0.6,2
290,gmm,spatial_xy,35,3,0.0,0.022188663482666016,3,0.6,2
300,gmm,spatial_xy,35,3,0.0,0.025782108306884766,3,0.6,2
310,gmm,spatial_xy,32,3,0.0,0.021555662155151367,3,0.6,2
320,gmm,spatial_xy,33,3,0.0,0.023180007934570312,3,0.6,2
330,gmm,spatial_xy,35,3,0.0,0.019475460052490234,3,0.6,2
340,gmm,spatial_xy,36,3,0.0,0.018645286560058594,3,0.6,2
350,gmm,spatial_xy,36,3,0.0,0.020824432373046875,3,0.6,2
360,gmm,spatial_xy,36,3,0.0,0.02366781234741211,3,0.6,2
370,gmm,spatial_xy,36,3,0.0,0.026577472686767578,3,0.6,2
380,gmm,spatial_xy,36,3,0.0,0.02206277847290039,3,0.6,2
390,gmm,spatial_xy,36,3,0.0,0.024013996124267578,3,0.6,2
400,gmm,spatial_xy,37,3,0.0,0.018500089645385742,3,0.6,2
410,gmm,spatial_xy,37,3,0.0,0.020545482635498047,3,0.6,2
420,gmm,spatial_xy,37,3,0.0,0.021921873092651367,3,0.6,2
430,gmm,spatial_xy,37,3,0.0,0.024249553680419922,3,0.6,2
440,gmm,spatial_xy,37,3,0.0,0.0228421688079834,3,0.6,2
450,gmm,spatial_xy,37,3,0.0,0.01824498176574707,3,0.6,2
460,gmm,spatial_xy,38,3,0.0,0.016518831253051758,3,0.6,2
470,gmm,spatial_xy,36,3,0.0,0.014567136764526367,3,0.6,2
480,gmm,spatial_xy,36,3,0.0,0.021334409713745117,3,0.6,2
490,gmm,spatial_xy,36,3,0.0,0.01863408088684082,3,0.6,2
500,gmm,spatial_xy,37,3,0.0,0.020153045654296875,3,0.6,2
510,gmm,spatial_xy,36,3,0.0,0.0220029354095459,3,0.6,2
520,gmm,spatial_xy,36,3,0.0,0.021848201751708984,3,0.6,2
530,gmm,spatial_xy,36,3,0.0,0.024104595184326172,3,0.6,2
540,gmm,spatial_xy,37,3,0.0,0.025937318801879883,3,0.6,2
550,gmm,spatial_xy,38,3,0.0,0.015522003173828125,3,0.6,2
560,gmm,spatial_xy,38,3,0.0,0.02143573760986328,3,0.6,2
570,gmm,spatial_xy,39,3,0.0,0.014634132385253906,3,0.6,2
580,gmm,spatial_xy,39,3,0.0,0.023787736892700195,3,0.6,2
590,gmm,spatial_xy,38,3,0.0,0.016598939895629883,3,0.6,2
600,gmm,spatial_xy,37,3,0.0,0.019637584686279297,3,0.6,2
610,gmm,spatial_xy,34,3,0.0,0.021082162857055664,3,0.6,2
620,gmm,spatial_xy,35,3,0.0,0.024756193161010742,3,0.6,2
630,gmm,spatial_xy,38,3,0.0,0.02441549301147461,3,0.6,2
640,gmm,spatial_xy,37,3,0.0,0.03020334243774414,3,0.6,2
650,gmm,spatial_xy,35,3,0.0,0.024905920028686523,3,0.6,2
660,gmm,spatial_xy,35,3,0.0,0.022038936614990234,3,0.6,2
670,gmm,spatial_xy,36,3,0.0,0.022286176681518555,3,0.6,2
680,gmm,spatial_xy,35,3,0.0,0.021749019622802734,3,0.6,2
690,gmm,spatial_xy,35,3,0.0,0.02192211151123047,3,0.6,2
700,gmm,spatial_xy,35,3,0.0,0.022749900817871094,3,0.6,2
710,gmm,spatial_xy,35,3,0.0,0.020751953125,3,0.6,2
720,gmm,spatial_xy,39,3,0.0,0.016959667205810547,3,0.6,2
730,gmm,spatial_xy,38,3,0.0,0.021669626235961914,3,0.6,2
740,gmm,spatial_xy,38,3,0.0,0.020949840545654297,3,0.6,2
750,gmm,spatial_xy,41,3,0.0,0.023273468017578125,3,0.6,2
760,gmm,spatial_xy,42,3,0.0,0.023682117462158203,3,0.6,2
770,gmm,spatial_xy,42,3,0.0,0.02577042579650879,3,0.6,2
780,gmm,spatial_xy,42,3,0.0,0.024356603622436523,3,0.6,2
790,gmm,spatial_xy,44,3,0.0,0.018561124801635742,3,0.6,2
800,gmm,spatial_xy,45,3,0.0,0.02178025245666504,3,0.6,2
810,gmm,spatial_xy,47,3,0.0,0.025027990341186523,3,0.6,2
820,gmm,spatial_xy,46,3,0.0,0.02493882179260254,3,0.6,2
830,gmm,spatial_xy,44,3,0.0,0.017810583114624023,3,0.6,2
840,gmm,spatial_xy,42,3,0.0,0.018957138061523438,3,0.6,2
850,gmm,spatial_xy,43,3,0.0,0.028135061264038086,3,0.6,2
860,gmm,spatial_xy,42,3,0.0,0.021814584732055664,3,0.6,2
870,gmm,spatial_xy,42,3,0.0,0.02264690399169922,3,0.6,2
880,gmm,spatial_xy,44,3,0.0,0.0229947566986084,3,0.6,2
890,gmm,spatial_xy,45,3,0.0,0.025194883346557617,3,0.6,2
900,gmm,spatial_xy,45,3,0.0,0.022152185440063477,3,0.6,2
910,gmm,spatial_xy,46,3,0.0,0.02010941505432129,3,0.6,2
920,gmm,spatial_xy,46,3,0.0,0.02911376953125,3,0.6,2
930,gmm,spatial_xy,45,3,0.0,0.02760910987854004,3,0.6,2
940,gmm,spatial_xy,48,3,0.0,0.028450489044189453,3,0.6,2
950,gmm,spatial_xy,49,3,0.0,0.018439054489135742,3,0.6,2
960,gmm,spatial_xy,48,3,0.0,0.02044367790222168,3,0.6,2
970,gmm,spatial_xy,50,3,0.0,0.03306937217712402,3,0.6,2
980,gmm,spatial_xy,51,3,0.0,0.03696417808532715,3,0.6,2
990,gmm,spatial_xy,50,3,0.0,0.029105663299560547,3,0.6,2
1000,gmm,spatial_xy,50,3,0.0,0.02915811538696289,3,0.6,2
1010,gmm,spatial_xy,49,3,0.0,0.03140401840209961,3,0.6,2
1020,gmm,spatial_xy,49,3,0.0,0.029137134552001953,3,0.6,2
1030,gmm,spatial_xy,48,3,0.0,0.026200532913208008,3,0.6,2
1040,gmm,spatial_xy,48,3,0.0,0.03112006187438965,3,0.6,2
1050,gmm,spatial_xy,45,3,0.0,0.02078866958618164,3,0.6,2
1060,gmm,spatial_xy,45,3,0.0,0.022110462188720703,3,0.6,2
1070,gmm,spatial_xy,45,3,0.0,0.023965835571289062,3,0.6,2
1080,gmm,spatial_xy,44,3,0.0,0.025864124298095703,3,0.6,2
1090,gmm,spatial_xy,44,3,0.0,0.02311110496520996,3,0.6,2
1100,gmm,spatial_xy,43,3,0.0,0.02589130401611328,3,0.6,2
1110,gmm,spatial_xy,44,3,0.0,0.02540421485900879,3,0.6,2
1120,gmm,spatial_xy,45,3,0.0,0.022013425827026367,3,0.6,2
1130,gmm,spatial_xy,45,3,0.0,0.03137040138244629,3,0.6,2
1140,gmm,spatial_xy,44,3,0.0,0.02656269073486328,3,0.6,2
1150,gmm,spatial_xy,47,3,0.0,0.025590896606445312,3,0.6,2
1160,gmm,spatial_xy,47,3,0.0,0.02322697639465332,3,0.6,2
1170,gmm,spatial_xy,44,3,0.0,0.02286815643310547,3,0.6,2
1180,gmm,spatial_xy,43,3,0.0,0.02660655975341797,3,0.6,2
1190,gmm,spatial_xy,43,3,0.0,0.016503334045410156,3,0.6,2
1200,gmm,spatial_xy,43,3,0.0,0.020723819732666016,3,0.6,2
1210,gmm,spatial_xy,41,3,0.0,0.02419137954711914,3,0.6,2
1220,gmm,spatial_xy,41,3,0.0,0.017702579498291016,3,0.6,2
1230,gmm,spatial_xy,40,3,0.0,0.020552873611450195,3,0.6,2
1240,gmm,spatial_xy,39,3,0.0,0.0125885009765625,3,0.6,2
1250,gmm,spatial_xy,39,3,0.0,0.02299809455871582,3,0.6,2
1260,gmm,spatial_xy,39,3,0.0,0.028203487396240234,3,0.6,2
1270,gmm,spatial_xy,38,3,0.0,0.024649858474731445,3,0.6,2
1280,gmm,spatial_xy,38,3,0.0,0.0284116268157959,3,0.6,2
1290,gmm,spatial_xy,38,3,0.0,0.029987812042236328,3,0.6,2
1300,gmm,spatial_xy,39,3,0.0,0.02743244171142578,3,0.6,2
1310,gmm,spatial_xy,38,3,0.0,0.02973008155822754,3,0.6,2
1320,gmm,spatial_xy,39,3,0.0,0.016641616821289062,3,0.6,2
1330,gmm,spatial_xy,37,3,0.0,0.022186994552612305,3,0.6,2
1340,gmm,spatial_xy,35,3,0.0,0.020469188690185547,3,0.6,2
1350,gmm,spatial_xy,32,3,0.0,0.02149033546447754,3,0.6,2
1360,gmm,spatial_xy,32,3,0.0,0.017174482345581055,3,0.6,2
1370,gmm,spatial_xy,31,3,0.0,0.02666449546813965,3,0.6,2
1380,gmm,spatial_xy,32,3,0.0,0.015235424041748047,3,0.6,2
1390,gmm,spatial_xy,32,3,0.0,0.0225679874420166,3,0.6,2
1400,gmm,spatial_xy,32,3,0.0,0.03362131118774414,3,0.6,2
1410,gmm,spatial_xy,32,3,0.0,0.023079872131347656,3,0.6,2
1420,gmm,spatial_xy,31,3,0.0,0.030847787857055664,3,0.6,2
1430,gmm,spatial_xy,29,3,0.0,0.023090124130249023,3,0.6,2
1440,gmm,spatial_xy,27,3,0.0,0.025546550750732422,3,0.6,2
1450,gmm,spatial_xy,26,3,0.0,0.027001619338989258,3,0.6,2
1460,gmm,spatial_xy,27,3,0.0,0.022989988327026367,3,0.6,2
1470,gmm,spatial_xy,26,3,0.0,0.024970531463623047,3,0.6,2
1480,gmm,spatial_xy,27,3,0.0,0.020720243453979492,3,0.6,2
1490,gmm,spatial_xy,29,3,0.0,0.023001670837402344,3,0.6,2
1500,gmm,spatial_xy,30,3,0.0,0.02290940284729004,3,0.6,2
1510,gmm,spatial_xy,28,3,0.0,0.023005962371826172,3,0.6,2
1520,gmm,spatial_xy,27,3,0.0,0.024855375289916992,3,0.6,2
1530,gmm,spatial_xy,30,3,0.0,0.022034168243408203,3,0.6,2
1540,gmm,spatial_xy,31,3,0.0,0.025880098342895508,3,0.6,2
1550,gmm,spatial_xy,31,3,0.0,0.023607254028320312,3,0.6,2
1560,gmm,spatial_xy,31,3,0.0,0.021516799926757812,3,0.6,2
1570,gmm,spatial_xy,32,3,0.0,0.029706239700317383,3,0.6,2
1580,gmm,spatial_xy,33,3,0.0,0.034496307373046875,3,0.6,2
1590,gmm,spatial_xy,32,3,0.0,0.01898813247680664,3,0.6,2
1600,gmm,spatial_xy,32,3,0.0,0.028009414672851562,3,0.6,2
1610,gmm,spatial_xy,32,3,0.0,0.030421018600463867,3,0.6,2
1620,gmm,spatial_xy,34,3,0.0,0.02422046661376953,3,0.6,2
1630,gmm,spatial_xy,34,3,0.0,0.02683091163635254,3,0.6,2
1640,gmm,spatial_xy,35,3,0.0,0.027243852615356445,3,0.6,2
1650,gmm,spatial_xy,35,3,0.0,0.021754026412963867,3,0.6,2
1660,gmm,spatial_xy,36,3,0.0,0.019971370697021484,3,0.6,2
1670,gmm,spatial_xy,37,3,0.0,0.026257991790771484,3,0.6,2
1680,gmm,spatial_xy,38,3,0.0,0.036821603775024414,3,0.6,2
1690,gmm,spatial_xy,40,3,0.0,0.03970003128051758,3,0.6,2
1700,gmm,spatial_xy,40,3,0.0,0.03593182563781738,3,0.6,2
1710,gmm,spatial_xy,40,3,0.0,0.027022838592529297,3,0.6,2
1720,gmm,spatial_xy,40,3,0.0,0.037682294845581055,3,0.6,2
1730,gmm,spatial_xy,43,3,0.0,0.024608373641967773,3,0.6,2
1740,gmm,spatial_xy,44,3,0.0,0.02807021141052246,3,0.6,2
1750,gmm,spatial_xy,44,3,0.0,0.03444385528564453,3,0.6,2
1760,gmm,spatial_xy,46,3,0.0,0.028246402740478516,3,0.6,2
1770,gmm,spatial_xy,47,3,0.0,0.025544404983520508,3,0.6,2
1780,gmm,spatial_xy,44,3,0.0,0.020913362503051758,3,0.6,2
1790,gmm,spatial_xy,43,3,0.0,0.03185582160949707,3,0.6,2
1800,gmm,spatial_xy,42,3,0.0,0.02749943733215332,3,0.6,2
1810,gmm,spatial_xy,42,3,0.0,0.015626907348632812,3,0.6,2
1820,gmm,spatial_xy,44,3,0.0,0.02220630645751953,3,0.6,2
1830,gmm,spatial_xy,43,3,0.0,0.028981685638427734,3,0.6,2
1840,gmm,spatial_xy,43,3,0.0,0.02792644500732422,3,0.6,2
1850,gmm,spatial_xy,45,3,0.0,0.029334068298339844,3,0.6,2
1860,gmm,spatial_xy,43,3,0.0,0.03486490249633789,3,0.6,2
1870,gmm,spatial_xy,44,3,0.0,0.0322108268737793,3,0.6,2
1880,gmm,spatial_xy,44,3,0.0,0.03945732116699219,3,0.6,2
1890,gmm,spatial_xy,44,3,0.0,0.024076461791992188,3,0.6,2
1900,gmm,spatial_xy,44,3,0.0,0.023091793060302734,3,0.6,2
1910,gmm,spatial_xy,46,3,0.0,0.029056310653686523,3,0.6,2
1920,gmm,spatial_xy,46,3,0.0,0.0257875919342041,3,0.6,2
1930,gmm,spatial_xy,46,3,0.0,0.029979228973388672,3,0.6,2
1940,gmm,spatial_xy,44,3,0.0,0.021722793579101562,3,0.6,2
1950,gmm,spatial_xy,42,3,0.0,0.017038822174072266,3,0.6,2
1960,gmm,spatial_xy,42,3,0.0,0.018622636795043945,3,0.6,2
1970,gmm,spatial_xy,42,3,0.0,0.018015384674072266,3,0.6,2
1980,gmm,spatial_xy,43,3,0.0,0.021703481674194336,3,0.6,2
1990,gmm,spatial_xy,42,3,0.0,0.025920391082763672,3,0.6,2
2000,gmm,spatial_xy,41,3,0.0,0.025776386260986328,3,0.6,2
2010,gmm,spatial_xy,47,3,0.0,0.029725074768066406,3,0.6,2
2020,gmm,spatial_xy,47,3,0.0,0.020148038864135742,3,0.6,2
2030,gmm,spatial_xy,47,3,0.0,0.02436351776123047,3,0.6,2
2040,gmm,spatial_xy,47,3,0.0,0.01605677604675293,3,0.6,2
2050,gmm,spatial_xy,49,3,0.0,0.026802539825439453,3,0.6,2
2060,gmm,spatial_xy,47,3,0.0,0.02792835235595703,3,0.6,2
2070,gmm,spatial_xy,47,3,0.0,0.02511882781982422,3,0.6,2
2080,gmm,spatial_xy,45,3,0.0,0.027449369430541992,3,0.6,2
2090,gmm,spatial_xy,43,3,0.0,0.03323626518249512,3,0.6,2
2100,gmm,spatial_xy,42,3,0.0,0.02063918113708496,3,0.6,2
2110,gmm,spatial_xy,41,3,0.0,0.024904489517211914,3,0.6,2
2120,gmm,spatial_xy,40,3,0.0,0.028612136840820312,3,0.6,2
2130,gmm,spatial_xy,37,3,0.0,0.03465580940246582,3,0.6,2
2140,gmm,spatial_xy,38,3,0.0,0.029328107833862305,3,0.6,2
2150,gmm,spatial_xy,38,3,0.0,0.02862548828125,3,0.6,2
2160,gmm,spatial_xy,34,3,0.0,0.027695417404174805,3,0.6,2
2170,gmm,spatial_xy,34,3,0.0,0.029798507690429688,3,0.6,2
2180,gmm,spatial_xy,36,3,0.0,0.031884193420410156,3,0.6,2
2190,gmm,spatial_xy,40,3,0.0,0.027935028076171875,3,0.6,2
2200,gmm,spatial_xy,40,3,0.0,0.026485443115234375,3,0.6,2
2210,gmm,spatial_xy,38,3,0.0,0.03124690055847168,3,0.6,2
2220,gmm,spatial_xy,36,3,0.0,0.036031484603881836,3,0.6,2
2230,gmm,spatial_xy,35,3,0.0,0.032289743423461914,3,0.6,2
2240,gmm,spatial_xy,33,3,0.0,0.023238420486450195,3,0.6,2
2250,gmm,spatial_xy,31,3,0.0,0.028816699981689453,3,0.6,2
2260,gmm,spatial_xy,32,3,0.0,0.03091573715209961,3,0.6,2
2270,gmm,spatial_xy,32,3,0.0,0.022382497787475586,3,0.6,2
2280,gmm,spatial_xy,32,3,0.0,0.021779775619506836,3,0.6,2
2290,gmm,spatial_xy,34,3,0.0,0.02050948143005371,3,0.6,2
2300,gmm,spatial_xy,32,3,0.0,0.02279376983642578,3,0.6,2
2310,gmm,spatial_xy,39,3,0.0,0.026658058166503906,3,0.6,2
2320,gmm,spatial_xy,41,3,0.0,0.02626800537109375,3,0.6,2
2330,gmm,spatial_xy,41,3,0.0,0.03650164604187012,3,0.6,2
2340,gmm,spatial_xy,44,3,0.0,0.03828144073486328,3,0.6,2
2350,gmm,spatial_xy,48,3,0.0,0.029399633407592773,3,0.6,2
2360,gmm,spatial_xy,48,3,0.0,0.03154897689819336,3,0.6,2
2370,gmm,spatial_xy,47,3,0.0,0.021402597427368164,3,0.6,2
2380,gmm,spatial_xy,47,3,0.0,0.025721073150634766,3,0.6,2
2390,gmm,spatial_xy,47,3,0.0,0.02908182144165039,3,0.6,2
2400,gmm,spatial_xy,49,3,0.0,0.03097391128540039,3,0.6,2
2410,gmm,spatial_xy,49,3,0.0,0.025433063507080078,3,0.6,2
2420,gmm,spatial_xy,49,3,0.0,0.02245044708251953,3,0.6,2
2430,gmm,spatial_xy,48,3,0.0,0.03301596641540527,3,0.6,2
2440,gmm,spatial_xy,48,3,0.0,0.03669476509094238,3,0.6,2
2450,gmm,spatial_xy,49,3,0.0,0.03364086151123047,3,0.6,2
2460,gmm,spatial_xy,48,3,0.0,0.038365840911865234,3,0.6,2
2470,gmm,spatial_xy,48,3,0.0,0.024311065673828125,3,0.6,2
2480,gmm,spatial_xy,48,3,0.0,0.03473186492919922,3,0.6,2
2490,gmm,spatial_xy,48,3,0.0,0.02274298667907715,3,0.6,2
2500,gmm,spatial_xy,49,3,0.0,0.023003339767456055,3,0.6,2
2510,gmm,spatial_xy,50,3,0.0,0.02757549285888672,3,0.6,2
2520,gmm,spatial_xy,52,3,0.0,0.022006988525390625,3,0.6,2
2530,gmm,spatial_xy,52,3,0.0,0.022034645080566406,3,0.6,2
2540,gmm,spatial_xy,51,3,0.0,0.028778791427612305,3,0.6,2
2550,gmm,spatial_xy,48,3,0.0,0.03363347053527832,3,0.6,2
2560,gmm,spatial_xy,45,3,0.0,0.024430036544799805,3,0.6,2
2570,gmm,spatial_xy,45,3,0.0,0.026104450225830078,3,0.6,2
2580,gmm,spatial_xy,43,3,0.0,0.02646946907043457,3,0.6,2
2590,gmm,spatial_xy,41,3,0.0,0.020679235458374023,3,0.6,2
2600,gmm,spatial_xy,41,3,0.0,0.02732539176940918,3,0.6,2
2610,gmm,spatial_xy,41,3,0.0,0.027724266052246094,3,0.6,2
2620,gmm,spatial_xy,41,3,0.0,0.020636320114135742,3,0.6,2
2630,gmm,spatial_xy,40,3,0.0,0.016697168350219727,3,0.6,2
2640,gmm,spatial_xy,40,3,0.0,0.02721881866455078,3,0.6,2
2650,gmm,spatial_xy,41,3,0.0,0.026518821716308594,3,0.6,2
2660,gmm,spatial_xy,40,3,0.0,0.015546798706054688,3,0.6,2
2670,gmm,spatial_xy,43,3,0.0,0.023643016815185547,3,0.6,2
2680,gmm,spatial_xy,42,3,0.0,0.025000810623168945,3,0.6,2
2690,gmm,spatial_xy,41,3,0.0,0.0301821231842041,3,0.6,2
2700,gmm,spatial_xy,39,3,0.0,0.03214097023010254,3,0.6,2
2710,gmm,spatial_xy,37,3,0.0,0.030330657958984375,3,0.6,2
2720,gmm,spatial_xy,37,3,0.0,0.030675172805786133,3,0.6,2
2730,gmm,spatial_xy,38,3,0.0,0.02577948570251465,3,0.6,2
2740,gmm,spatial_xy,38,3,0.0,0.026688575744628906,3,0.6,2
2750,gmm,spatial_xy,35,3,0.0,0.02815389633178711,3,0.6,2
2760,gmm,spatial_xy,36,3,0.0,0.024648189544677734,3,0.6,2
2770,gmm,spatial_xy,35,3,0.0,0.024915695190429688,3,0.6,2
2780,gmm,spatial_xy,35,3,0.0,0.03237795829772949,3,0.6,2
2790,gmm,spatial_xy,35,3,0.0,0.03241896629333496,3,0.6,2
2800,gmm,spatial_xy,35,3,0.0,0.018271207809448242,3,0.6,2
2810,gmm,spatial_xy,35,3,0.0,0.021667003631591797,3,0.6,2
2820,gmm,spatial_xy,36,3,0.0,0.024936914443969727,3,0.6,2
2830,gmm,spatial_xy,38,3,0.0,0.029446125030517578,3,0.6,2
2840,gmm,spatial_xy,37,3,0.0,0.031102657318115234,3,0.6,2
2850,gmm,spatial_xy,37,3,0.0,0.025600433349609375,3,0.6,2
2860,gmm,spatial_xy,36,3,0.0,0.017978906631469727,3,0.6,2
2870,gmm,spatial_xy,35,3,0.0,0.020542621612548828,3,0.6,2
2880,gmm,spatial_xy,34,3,0.0,0.01800084114074707,3,0.6,2
2890,gmm,spatial_xy,34,3,0.0,0.021401405334472656,3,0.6,2
2900,gmm,spatial_xy,37,3,0.0,0.02138972282409668,3,0.6,2
2910,gmm,spatial_xy,34,3,0.0,0.022393226623535156,3,0.6,2
2920,gmm,spatial_xy,33,3,0.0,0.02757883071899414,3,0.6,2
2930,gmm,spatial_xy,29,3,0.0,0.03281211853027344,3,0.6,2
2940,gmm,spatial_xy,29,3,0.0,0.020159244537353516,3,0.6,2
2950,gmm,spatial_xy,31,3,0.0,0.019974470138549805,3,0.6,2
2960,gmm,spatial_xy,31,3,0.0,0.02547454833984375,3,0.6,2
2970,gmm,spatial_xy,29,3,0.0,0.025083065032958984,3,0.6,2
2980,gmm,spatial_xy,30,3,0.0,0.03051900863647461,3,0.6,2
2990,gmm,spatial_xy,30,3,0.0,0.022266387939453125,3,0.6,2
3000,gmm,spatial_xy,31,3,0.0,0.03142666816711426,3,0.6,2
3010,gmm,spatial_xy,30,3,0.0,0.028642892837524414,3,0.6,2
3020,gmm,spatial_xy,30,3,0.0,0.0266110897064209,3,0.6,2
3030,gmm,spatial_xy,29,3,0.0,0.020261526107788086,3,0.6,2
3040,gmm,spatial_xy,32,3,0.0,0.021050214767456055,3,0.6,2
3050,gmm,spatial_xy,31,3,0.0,0.01756882667541504,3,0.6,2
3060,gmm,spatial_xy,32,3,0.0,0.030462026596069336,3,0.6,2
3070,gmm,spatial_xy,31,3,0.0,0.021898984909057617,3,0.6,2
3080,gmm,spatial_xy,30,3,0.0,0.018302202224731445,3,0.6,2
3090,gmm,spatial_xy,29,3,0.0,0.023075342178344727,3,0.6,2
3100,gmm,spatial_xy,30,3,0.0,0.021966934204101562,3,0.6,2
3110,gmm,spatial_xy,29,3,0.0,0.02169036865234375,3,0.6,2
3120,gmm,spatial_xy,31,3,0.0,0.024146318435668945,3,0.6,2
3130,gmm,spatial_xy,32,3,0.0,0.020182371139526367,3,0.6,2
3140,gmm,spatial_xy,33,3,0.0,0.023171663284301758,3,0.6,2
3150,gmm,spatial_xy,33,3,0.0,0.028224945068359375,3,0.6,2
3160,gmm,spatial_xy,33,3,0.0,0.0277099609375,3,0.6,2
3170,gmm,spatial_xy,33,3,0.0,0.028722524642944336,3,0.6,2
3180,gmm,spatial_xy,32,3,0.0,0.02472829818725586,3,0.6,2
3190,gmm,spatial_xy,31,3,0.0,0.023050785064697266,3,0.6,2
3200,gmm,spatial_xy,32,3,0.0,0.025307178497314453,3,0.6,2
3210,gmm,spatial_xy,31,3,0.0,0.023720502853393555,3,0.6,2
3220,gmm,spatial_xy,30,3,0.0,0.017830848693847656,3,0.6,2
3230,gmm,spatial_xy,32,3,0.0,0.016872167587280273,3,0.6,2
3240,gmm,spatial_xy,33,3,0.0,0.022623538970947266,3,0.6,2
3250,gmm,spatial_xy,34,3,0.0,0.021396636962890625,3,0.6,2
3260,gmm,spatial_xy,34,3,0.0,0.021788358688354492,3,0.6,2
3270,gmm,spatial_xy,34,3,0.0,0.022339582443237305,3,0.6,2
3280,gmm,spatial_xy,36,3,0.0,0.021747589111328125,3,0.6,2
3290,gmm,spatial_xy,36,3,0.0,0.025664806365966797,3,0.6,2
3300,gmm,spatial_xy,35,3,0.0,0.021192073822021484,3,0.6,2
3310,gmm,spatial_xy,35,3,0.0,0.025439977645874023,3,0.6,2
3320,gmm,spatial_xy,35,3,0.0,0.022136211395263672,3,0.6,2
3330,gmm,spatial_xy,35,3,0.0,0.018873214721679688,3,0.6,2
3340,gmm,spatial_xy,35,3,0.0,0.029464006423950195,3,0.6,2
3350,gmm,spatial_xy,35,3,0.0,0.016663312911987305,3,0.6,2
3360,gmm,spatial_xy,35,3,0.0,0.033277273178100586,3,0.6,2
3370,gmm,spatial_xy,35,3,0.0,0.0335080623626709,3,0.6,2
3380,gmm,spatial_xy,35,3,0.0,0.03273630142211914,3,0.6,2
3390,gmm,spatial_xy,35,3,0.0,0.021778583526611328,3,0.6,2
3400,gmm,spatial_xy,35,3,0.0,0.031859636306762695,3,0.6,2
3410,gmm,spatial_xy,35,3,0.0,0.029157161712646484,3,0.6,2
3420,gmm,spatial_xy,35,3,0.0,0.0333714485168457,3,0.6,2
3430,gmm,spatial_xy,37,3,0.0,0.032277822494506836,3,0.6,2
3440,gmm,spatial_xy,37,3,0.0,0.020648956298828125,3,0.6,2
3450,gmm,spatial_xy,34,3,0.0,0.021509170532226562,3,0.6,2
3460,gmm,spatial_xy,34,3,0.0,0.024230480194091797,3,0.6,2
3470,gmm,spatial_xy,34,3,0.0,0.01827836036682129,3,0.6,2
3480,gmm,spatial_xy,33,3,0.0,0.020704269409179688,3,0.6,2
3490,gmm,spatial_xy,32,3,0.0,0.024739503860473633,3,0.6,2
3500,gmm,spatial_xy,31,3,0.0,0.02547931671142578,3,0.6,2
3510,gmm,spatial_xy,30,3,0.0,0.026926517486572266,3,0.6,2
3520,gmm,spatial_xy,30,3,0.0,0.026494741439819336,3,0.6,2
3530,gmm,spatial_xy,30,3,0.0,0.024631977081298828,3,0.6,2
3540,gmm,spatial_xy,28,3,0.0,0.025328874588012695,3,0.6,2
3550,gmm,spatial_xy,27,3,0.0,0.02383136749267578,3,0.6,2
3560,gmm,spatial_xy,27,3,0.0,0.022914886474609375,3,0.6,2
3570,gmm,spatial_xy,26,3,0.0,0.02651834487915039,3,0.6,2
