time_step,method,feature_type,num_pedestrians,num_clusters,noise_ratio,runtime_sec,n_clusters_param,eps,min_samples
2900,kmeans,spatial_xy,37,3,0.0,0.007524013519287109,3,0.6,2
2910,kmeans,spatial_xy,34,3,0.0,0.008057594299316406,3,0.6,2
2920,kmeans,spatial_xy,33,3,0.0,0.007303953170776367,3,0.6,2
2930,kmeans,spatial_xy,29,3,0.0,0.0074918270111083984,3,0.6,2
2940,kmeans,spatial_xy,29,3,0.0,0.007608652114868164,3,0.6,2
2950,kmeans,spatial_xy,31,3,0.0,0.008435249328613281,3,0.6,2
2960,kmeans,spatial_xy,31,3,0.0,0.0075719356536865234,3,0.6,2
2970,kmeans,spatial_xy,29,3,0.0,0.007246732711791992,3,0.6,2
2980,kmeans,spatial_xy,30,3,0.0,0.007104396820068359,3,0.6,2
2990,kmeans,spatial_xy,30,3,0.0,0.006917715072631836,3,0.6,2
3000,kmeans,spatial_xy,31,3,0.0,0.007219552993774414,3,0.6,2
3010,kmeans,spatial_xy,30,3,0.0,0.007506608963012695,3,0.6,2
3020,kmeans,spatial_xy,30,3,0.0,0.007084369659423828,3,0.6,2
3030,kmeans,spatial_xy,29,3,0.0,0.00723576545715332,3,0.6,2
3040,kmeans,spatial_xy,32,3,0.0,0.008858203887939453,3,0.6,2
3050,kmeans,spatial_xy,31,3,0.0,0.0076482295989990234,3,0.6,2
3060,kmeans,spatial_xy,32,3,0.0,0.007154941558837891,3,0.6,2
3070,kmeans,spatial_xy,31,3,0.0,0.007708311080932617,3,0.6,2
3080,kmeans,spatial_xy,30,3,0.0,0.007399082183837891,3,0.6,2
3090,kmeans,spatial_xy,29,3,0.0,0.007523536682128906,3,0.6,2
3100,kmeans,spatial_xy,30,3,0.0,0.007231235504150391,3,0.6,2
3110,kmeans,spatial_xy,29,3,0.0,0.007427692413330078,3,0.6,2
3120,kmeans,spatial_xy,31,3,0.0,0.0078582763671875,3,0.6,2
3130,kmeans,spatial_xy,32,3,0.0,0.008202075958251953,3,0.6,2
3140,kmeans,spatial_xy,33,3,0.0,0.0075800418853759766,3,0.6,2
3150,kmeans,spatial_xy,33,3,0.0,0.008247613906860352,3,0.6,2
3160,kmeans,spatial_xy,33,3,0.0,0.0076105594635009766,3,0.6,2
3170,kmeans,spatial_xy,33,3,0.0,0.007251262664794922,3,0.6,2
3180,kmeans,spatial_xy,32,3,0.0,0.007254838943481445,3,0.6,2
3190,kmeans,spatial_xy,31,3,0.0,0.0074503421783447266,3,0.6,2
3200,kmeans,spatial_xy,32,3,0.0,0.007696866989135742,3,0.6,2
3210,kmeans,spatial_xy,31,3,0.0,0.007332801818847656,3,0.6,2
3220,kmeans,spatial_xy,30,3,0.0,0.0072956085205078125,3,0.6,2
3230,kmeans,spatial_xy,32,3,0.0,0.00717473030090332,3,0.6,2
3240,kmeans,spatial_xy,33,3,0.0,0.007504463195800781,3,0.6,2
3250,kmeans,spatial_xy,34,3,0.0,0.007172107696533203,3,0.6,2
3260,kmeans,spatial_xy,34,3,0.0,0.007595062255859375,3,0.6,2
3270,kmeans,spatial_xy,34,3,0.0,0.0071218013763427734,3,0.6,2
3280,kmeans,spatial_xy,36,3,0.0,0.007035017013549805,3,0.6,2
3290,kmeans,spatial_xy,36,3,0.0,0.006947755813598633,3,0.6,2
3300,kmeans,spatial_xy,35,3,0.0,0.007095813751220703,3,0.6,2
3310,kmeans,spatial_xy,35,3,0.0,0.007071971893310547,3,0.6,2
3320,kmeans,spatial_xy,35,3,0.0,0.007569313049316406,3,0.6,2
3330,kmeans,spatial_xy,35,3,0.0,0.007346630096435547,3,0.6,2
3340,kmeans,spatial_xy,35,3,0.0,0.007700920104980469,3,0.6,2
3350,kmeans,spatial_xy,35,3,0.0,0.007382869720458984,3,0.6,2
3360,kmeans,spatial_xy,35,3,0.0,0.00821828842163086,3,0.6,2
3370,kmeans,spatial_xy,35,3,0.0,0.008451461791992188,3,0.6,2
3380,kmeans,spatial_xy,35,3,0.0,0.00803685188293457,3,0.6,2
3390,kmeans,spatial_xy,35,3,0.0,0.008214473724365234,3,0.6,2
3400,kmeans,spatial_xy,35,3,0.0,0.008188247680664062,3,0.6,2
3410,kmeans,spatial_xy,35,3,0.0,0.008053779602050781,3,0.6,2
3420,kmeans,spatial_xy,35,3,0.0,0.008249282836914062,3,0.6,2
3430,kmeans,spatial_xy,37,3,0.0,0.00790715217590332,3,0.6,2
3440,kmeans,spatial_xy,37,3,0.0,0.007914304733276367,3,0.6,2
3450,kmeans,spatial_xy,34,3,0.0,0.007896184921264648,3,0.6,2
