time_step,method,feature_type,num_pedestrians,num_clusters,noise_ratio,runtime_sec,n_clusters_param,eps,min_samples
700,dbscan,spatial_xy,35,5,0.05714285714285714,0.0008540153503417969,3,0.6,2
710,dbscan,spatial_xy,35,4,0.08571428571428572,0.0008587837219238281,3,0.6,2
720,dbscan,spatial_xy,39,5,0.05128205128205128,0.0008413791656494141,3,0.6,2
730,dbscan,spatial_xy,38,5,0.05263157894736842,0.0008826255798339844,3,0.6,2
740,dbscan,spatial_xy,38,6,0.02631578947368421,0.0008490085601806641,3,0.6,2
750,dbscan,spatial_xy,41,3,0.04878048780487805,0.0008337497711181641,3,0.6,2
760,dbscan,spatial_xy,42,2,0.07142857142857142,0.0008513927459716797,3,0.6,2
770,dbscan,spatial_xy,42,2,0.07142857142857142,0.0008425712585449219,3,0.6,2
780,dbscan,spatial_xy,42,3,0.07142857142857142,0.0008623600006103516,3,0.6,2
790,dbscan,spatial_xy,44,3,0.06818181818181818,0.0008561611175537109,3,0.6,2
800,dbscan,spatial_xy,45,4,0.06666666666666667,0.0008511543273925781,3,0.6,2
810,dbscan,spatial_xy,47,4,0.0851063829787234,0.0008788108825683594,3,0.6,2
820,dbscan,spatial_xy,46,5,0.06521739130434782,0.0009443759918212891,3,0.6,2
830,dbscan,spatial_xy,44,5,0.09090909090909091,0.0008394718170166016,3,0.6,2
840,dbscan,spatial_xy,42,4,0.07142857142857142,0.0008573532104492188,3,0.6,2
850,dbscan,spatial_xy,43,4,0.09302325581395349,0.0008578300476074219,3,0.6,2
860,dbscan,spatial_xy,42,4,0.09523809523809523,0.0008497238159179688,3,0.6,2
870,dbscan,spatial_xy,42,4,0.11904761904761904,0.0008492469787597656,3,0.6,2
880,dbscan,spatial_xy,44,2,0.06818181818181818,0.0008723735809326172,3,0.6,2
890,dbscan,spatial_xy,45,3,0.06666666666666667,0.0008535385131835938,3,0.6,2
900,dbscan,spatial_xy,45,4,0.1111111111111111,0.0009291172027587891,3,0.6,2
910,dbscan,spatial_xy,46,5,0.043478260869565216,0.0008523464202880859,3,0.6,2
920,dbscan,spatial_xy,46,4,0.043478260869565216,0.0008587837219238281,3,0.6,2
930,dbscan,spatial_xy,45,4,0.044444444444444446,0.0008499622344970703,3,0.6,2
940,dbscan,spatial_xy,48,2,0.041666666666666664,0.0008618831634521484,3,0.6,2
950,dbscan,spatial_xy,49,2,0.08163265306122448,0.0008664131164550781,3,0.6,2
960,dbscan,spatial_xy,48,2,0.10416666666666667,0.0008492469787597656,3,0.6,2
970,dbscan,spatial_xy,50,3,0.02,0.0008664131164550781,3,0.6,2
980,dbscan,spatial_xy,51,3,0.0392156862745098,0.0008668899536132812,3,0.6,2
990,dbscan,spatial_xy,50,3,0.04,0.0008592605590820312,3,0.6,2
1000,dbscan,spatial_xy,50,3,0.04,0.0008623600006103516,3,0.6,2
1010,dbscan,spatial_xy,49,4,0.04081632653061224,0.0008704662322998047,3,0.6,2
1020,dbscan,spatial_xy,49,4,0.04081632653061224,0.0008597373962402344,3,0.6,2
1030,dbscan,spatial_xy,48,6,0.0,0.0008602142333984375,3,0.6,2
1040,dbscan,spatial_xy,48,7,0.0,0.0010020732879638672,3,0.6,2
1050,dbscan,spatial_xy,45,7,0.0,0.0010602474212646484,3,0.6,2
1060,dbscan,spatial_xy,45,5,0.022222222222222223,0.0009846687316894531,3,0.6,2
1070,dbscan,spatial_xy,45,3,0.022222222222222223,0.0010061264038085938,3,0.6,2
1080,dbscan,spatial_xy,44,3,0.022727272727272728,0.0009980201721191406,3,0.6,2
1090,dbscan,spatial_xy,44,3,0.022727272727272728,0.0009207725524902344,3,0.6,2
1100,dbscan,spatial_xy,43,4,0.046511627906976744,0.0009179115295410156,3,0.6,2
1110,dbscan,spatial_xy,44,3,0.022727272727272728,0.0009157657623291016,3,0.6,2
1120,dbscan,spatial_xy,45,3,0.022222222222222223,0.0008590221405029297,3,0.6,2
1130,dbscan,spatial_xy,45,4,0.0,0.0012409687042236328,3,0.6,2
1140,dbscan,spatial_xy,44,5,0.0,0.0008492469787597656,3,0.6,2
1150,dbscan,spatial_xy,47,6,0.0,0.0008544921875,3,0.6,2
1160,dbscan,spatial_xy,47,4,0.0,0.0008683204650878906,3,0.6,2
1170,dbscan,spatial_xy,44,4,0.0,0.0008401870727539062,3,0.6,2
1180,dbscan,spatial_xy,43,4,0.046511627906976744,0.0008549690246582031,3,0.6,2
1190,dbscan,spatial_xy,43,3,0.046511627906976744,0.0008695125579833984,3,0.6,2
1200,dbscan,spatial_xy,43,4,0.0,0.0008575916290283203,3,0.6,2
1210,dbscan,spatial_xy,41,3,0.04878048780487805,0.0008523464202880859,3,0.6,2
1220,dbscan,spatial_xy,41,3,0.04878048780487805,0.0008521080017089844,3,0.6,2
1230,dbscan,spatial_xy,40,5,0.0,0.000843048095703125,3,0.6,2
1240,dbscan,spatial_xy,39,5,0.02564102564102564,0.0008380413055419922,3,0.6,2
1250,dbscan,spatial_xy,39,4,0.02564102564102564,0.0008540153503417969,3,0.6,2
1260,dbscan,spatial_xy,39,3,0.02564102564102564,0.0008337497711181641,3,0.6,2
1270,dbscan,spatial_xy,38,4,0.0,0.0008418560028076172,3,0.6,2
1280,dbscan,spatial_xy,38,4,0.0,0.0009121894836425781,3,0.6,2
1290,dbscan,spatial_xy,38,4,0.0,0.0008280277252197266,3,0.6,2
1300,dbscan,spatial_xy,39,4,0.02564102564102564,0.0008370876312255859,3,0.6,2
1310,dbscan,spatial_xy,38,3,0.02631578947368421,0.0008685588836669922,3,0.6,2
1320,dbscan,spatial_xy,39,4,0.02564102564102564,0.0008394718170166016,3,0.6,2
1330,dbscan,spatial_xy,37,4,0.02702702702702703,0.0008451938629150391,3,0.6,2
1340,dbscan,spatial_xy,35,4,0.05714285714285714,0.0008344650268554688,3,0.6,2
1350,dbscan,spatial_xy,32,5,0.09375,0.0008475780487060547,3,0.6,2
1360,dbscan,spatial_xy,32,5,0.09375,0.0008962154388427734,3,0.6,2
1370,dbscan,spatial_xy,31,4,0.12903225806451613,0.0008301734924316406,3,0.6,2
1380,dbscan,spatial_xy,32,4,0.09375,0.0008370876312255859,3,0.6,2
1390,dbscan,spatial_xy,32,5,0.0625,0.0008232593536376953,3,0.6,2
1400,dbscan,spatial_xy,32,6,0.0625,0.0008308887481689453,3,0.6,2
1410,dbscan,spatial_xy,32,6,0.125,0.00083160400390625,3,0.6,2
1420,dbscan,spatial_xy,31,5,0.06451612903225806,0.0008347034454345703,3,0.6,2
1430,dbscan,spatial_xy,29,6,0.10344827586206896,0.0008265972137451172,3,0.6,2
1440,dbscan,spatial_xy,27,5,0.1111111111111111,0.0008263587951660156,3,0.6,2
1450,dbscan,spatial_xy,26,3,0.11538461538461539,0.0008056163787841797,3,0.6,2
1460,dbscan,spatial_xy,27,4,0.1111111111111111,0.0008392333984375,3,0.6,2
1470,dbscan,spatial_xy,26,5,0.11538461538461539,0.000827789306640625,3,0.6,2
1480,dbscan,spatial_xy,27,3,0.1111111111111111,0.0008435249328613281,3,0.6,2
1490,dbscan,spatial_xy,29,4,0.10344827586206896,0.0008270740509033203,3,0.6,2
1500,dbscan,spatial_xy,30,4,0.13333333333333333,0.000850677490234375,3,0.6,2
1510,dbscan,spatial_xy,28,4,0.10714285714285714,0.0009000301361083984,3,0.6,2
1520,dbscan,spatial_xy,27,6,0.037037037037037035,0.000823974609375,3,0.6,2
1530,dbscan,spatial_xy,30,6,0.03333333333333333,0.0008177757263183594,3,0.6,2
1540,dbscan,spatial_xy,31,5,0.03225806451612903,0.000827789306640625,3,0.6,2
1550,dbscan,spatial_xy,31,5,0.03225806451612903,0.0008230209350585938,3,0.6,2
1560,dbscan,spatial_xy,31,6,0.0,0.0008406639099121094,3,0.6,2
1570,dbscan,spatial_xy,32,7,0.03125,0.000823974609375,3,0.6,2
1580,dbscan,spatial_xy,33,7,0.030303030303030304,0.0008347034454345703,3,0.6,2
1590,dbscan,spatial_xy,32,6,0.0625,0.0009000301361083984,3,0.6,2
1600,dbscan,spatial_xy,32,7,0.09375,0.0008120536804199219,3,0.6,2
1610,dbscan,spatial_xy,32,6,0.0625,0.000823974609375,3,0.6,2
1620,dbscan,spatial_xy,34,5,0.0,0.000843048095703125,3,0.6,2
1630,dbscan,spatial_xy,34,4,0.0,0.0008497238159179688,3,0.6,2
1640,dbscan,spatial_xy,35,4,0.02857142857142857,0.0008287429809570312,3,0.6,2
1650,dbscan,spatial_xy,35,3,0.02857142857142857,0.0008523464202880859,3,0.6,2
1660,dbscan,spatial_xy,36,3,0.027777777777777776,0.0008418560028076172,3,0.6,2
1670,dbscan,spatial_xy,37,3,0.02702702702702703,0.0008389949798583984,3,0.6,2
1680,dbscan,spatial_xy,38,4,0.02631578947368421,0.0008318424224853516,3,0.6,2
1690,dbscan,spatial_xy,40,5,0.0,0.0008459091186523438,3,0.6,2
1700,dbscan,spatial_xy,40,5,0.0,0.0008380413055419922,3,0.6,2
1710,dbscan,spatial_xy,40,5,0.0,0.0008394718170166016,3,0.6,2
1720,dbscan,spatial_xy,40,4,0.05,0.0008478164672851562,3,0.6,2
1730,dbscan,spatial_xy,43,3,0.06976744186046512,0.00084686279296875,3,0.6,2
1740,dbscan,spatial_xy,44,4,0.022727272727272728,0.0009086132049560547,3,0.6,2
1750,dbscan,spatial_xy,44,4,0.022727272727272728,0.0008363723754882812,3,0.6,2
1760,dbscan,spatial_xy,46,5,0.043478260869565216,0.0008864402770996094,3,0.6,2
1770,dbscan,spatial_xy,47,5,0.02127659574468085,0.0008559226989746094,3,0.6,2
1780,dbscan,spatial_xy,44,4,0.09090909090909091,0.000858306884765625,3,0.6,2
1790,dbscan,spatial_xy,43,5,0.13953488372093023,0.0008604526519775391,3,0.6,2
1800,dbscan,spatial_xy,42,5,0.11904761904761904,0.0008516311645507812,3,0.6,2
1810,dbscan,spatial_xy,42,5,0.11904761904761904,0.0008409023284912109,3,0.6,2
1820,dbscan,spatial_xy,44,5,0.06818181818181818,0.0009245872497558594,3,0.6,2
1830,dbscan,spatial_xy,43,4,0.046511627906976744,0.0008375644683837891,3,0.6,2
1840,dbscan,spatial_xy,43,4,0.046511627906976744,0.0008482933044433594,3,0.6,2
1850,dbscan,spatial_xy,45,5,0.06666666666666667,0.00084686279296875,3,0.6,2
1860,dbscan,spatial_xy,43,5,0.046511627906976744,0.0008370876312255859,3,0.6,2
1870,dbscan,spatial_xy,44,5,0.06818181818181818,0.0008466243743896484,3,0.6,2
1880,dbscan,spatial_xy,44,6,0.022727272727272728,0.0008487701416015625,3,0.6,2
1890,dbscan,spatial_xy,44,6,0.045454545454545456,0.0008416175842285156,3,0.6,2
1900,dbscan,spatial_xy,44,6,0.045454545454545456,0.0008361339569091797,3,0.6,2
1910,dbscan,spatial_xy,46,6,0.06521739130434782,0.0008580684661865234,3,0.6,2
1920,dbscan,spatial_xy,46,5,0.06521739130434782,0.00084686279296875,3,0.6,2
1930,dbscan,spatial_xy,46,5,0.06521739130434782,0.0008666515350341797,3,0.6,2
1940,dbscan,spatial_xy,44,7,0.06818181818181818,0.0008401870727539062,3,0.6,2
1950,dbscan,spatial_xy,42,8,0.09523809523809523,0.0008513927459716797,3,0.6,2
1960,dbscan,spatial_xy,42,7,0.07142857142857142,0.0008623600006103516,3,0.6,2
1970,dbscan,spatial_xy,42,5,0.023809523809523808,0.0009164810180664062,3,0.6,2
1980,dbscan,spatial_xy,43,5,0.023255813953488372,0.000850677490234375,3,0.6,2
1990,dbscan,spatial_xy,42,5,0.0,0.0008378028869628906,3,0.6,2
2000,dbscan,spatial_xy,41,4,0.04878048780487805,0.00084686279296875,3,0.6,2
2010,dbscan,spatial_xy,47,6,0.0425531914893617,0.0008540153503417969,3,0.6,2
2020,dbscan,spatial_xy,47,6,0.0425531914893617,0.0008518695831298828,3,0.6,2
2030,dbscan,spatial_xy,47,5,0.06382978723404255,0.0008499622344970703,3,0.6,2
2040,dbscan,spatial_xy,47,5,0.06382978723404255,0.0008914470672607422,3,0.6,2
2050,dbscan,spatial_xy,49,4,0.061224489795918366,0.0012357234954833984,3,0.6,2
2060,dbscan,spatial_xy,47,4,0.02127659574468085,0.0008411407470703125,3,0.6,2
2070,dbscan,spatial_xy,47,4,0.02127659574468085,0.000865936279296875,3,0.6,2
2080,dbscan,spatial_xy,45,3,0.044444444444444446,0.0008451938629150391,3,0.6,2
2090,dbscan,spatial_xy,43,4,0.023255813953488372,0.0008459091186523438,3,0.6,2
2100,dbscan,spatial_xy,42,5,0.023809523809523808,0.0008435249328613281,3,0.6,2
2110,dbscan,spatial_xy,41,6,0.024390243902439025,0.0008656978607177734,3,0.6,2
2120,dbscan,spatial_xy,40,4,0.025,0.0008375644683837891,3,0.6,2
2130,dbscan,spatial_xy,37,6,0.02702702702702703,0.0008432865142822266,3,0.6,2
2140,dbscan,spatial_xy,38,6,0.02631578947368421,0.0008437633514404297,3,0.6,2
2150,dbscan,spatial_xy,38,5,0.02631578947368421,0.0008571147918701172,3,0.6,2
2160,dbscan,spatial_xy,34,4,0.08823529411764706,0.0008285045623779297,3,0.6,2
2170,dbscan,spatial_xy,34,4,0.058823529411764705,0.000850677490234375,3,0.6,2
2180,dbscan,spatial_xy,36,4,0.05555555555555555,0.0008418560028076172,3,0.6,2
2190,dbscan,spatial_xy,40,6,0.025,0.0008587837219238281,3,0.6,2
2200,dbscan,spatial_xy,40,6,0.025,0.0009067058563232422,3,0.6,2
2210,dbscan,spatial_xy,38,6,0.05263157894736842,0.0008449554443359375,3,0.6,2
2220,dbscan,spatial_xy,36,4,0.027777777777777776,0.0008368492126464844,3,0.6,2
2230,dbscan,spatial_xy,35,5,0.02857142857142857,0.0008363723754882812,3,0.6,2
2240,dbscan,spatial_xy,33,7,0.030303030303030304,0.0008289813995361328,3,0.6,2
2250,dbscan,spatial_xy,31,4,0.0967741935483871,0.0008420944213867188,3,0.6,2
2260,dbscan,spatial_xy,32,5,0.0625,0.0008268356323242188,3,0.6,2
2270,dbscan,spatial_xy,32,5,0.0625,0.0008344650268554688,3,0.6,2
2280,dbscan,spatial_xy,32,5,0.0625,0.0009205341339111328,3,0.6,2
2290,dbscan,spatial_xy,34,3,0.08823529411764706,0.0008389949798583984,3,0.6,2
2300,dbscan,spatial_xy,32,5,0.125,0.0008428096771240234,3,0.6,2
2310,dbscan,spatial_xy,39,6,0.07692307692307693,0.0008523464202880859,3,0.6,2
2320,dbscan,spatial_xy,41,5,0.07317073170731707,0.0008680820465087891,3,0.6,2
2330,dbscan,spatial_xy,41,5,0.04878048780487805,0.0008404254913330078,3,0.6,2
2340,dbscan,spatial_xy,44,4,0.06818181818181818,0.0008635520935058594,3,0.6,2
2350,dbscan,spatial_xy,48,4,0.0625,0.0008547306060791016,3,0.6,2
2360,dbscan,spatial_xy,48,3,0.041666666666666664,0.0008406639099121094,3,0.6,2
2370,dbscan,spatial_xy,47,3,0.02127659574468085,0.0008516311645507812,3,0.6,2
2380,dbscan,spatial_xy,47,3,0.02127659574468085,0.0008509159088134766,3,0.6,2
2390,dbscan,spatial_xy,47,4,0.0,0.0008447170257568359,3,0.6,2
2400,dbscan,spatial_xy,49,4,0.02040816326530612,0.0008592605590820312,3,0.6,2
2410,dbscan,spatial_xy,49,5,0.02040816326530612,0.0008516311645507812,3,0.6,2
2420,dbscan,spatial_xy,49,5,0.04081632653061224,0.0008594989776611328,3,0.6,2
2430,dbscan,spatial_xy,48,6,0.020833333333333332,0.0009427070617675781,3,0.6,2
2440,dbscan,spatial_xy,48,4,0.041666666666666664,0.0008375644683837891,3,0.6,2
2450,dbscan,spatial_xy,49,5,0.02040816326530612,0.0008535385131835938,3,0.6,2
2460,dbscan,spatial_xy,48,4,0.041666666666666664,0.0008587837219238281,3,0.6,2
2470,dbscan,spatial_xy,48,6,0.041666666666666664,0.0008487701416015625,3,0.6,2
2480,dbscan,spatial_xy,48,6,0.0625,0.0008492469787597656,3,0.6,2
2490,dbscan,spatial_xy,48,5,0.08333333333333333,0.0008535385131835938,3,0.6,2
2500,dbscan,spatial_xy,49,5,0.08163265306122448,0.0008599758148193359,3,0.6,2
2510,dbscan,spatial_xy,50,4,0.04,0.0008456707000732422,3,0.6,2
2520,dbscan,spatial_xy,52,3,0.038461538461538464,0.0008654594421386719,3,0.6,2
2530,dbscan,spatial_xy,52,3,0.019230769230769232,0.0009648799896240234,3,0.6,2
2540,dbscan,spatial_xy,51,3,0.0196078431372549,0.0008950233459472656,3,0.6,2
2550,dbscan,spatial_xy,48,5,0.0625,0.0008423328399658203,3,0.6,2
2560,dbscan,spatial_xy,45,5,0.06666666666666667,0.0008516311645507812,3,0.6,2
2570,dbscan,spatial_xy,45,5,0.0,0.0008597373962402344,3,0.6,2
2580,dbscan,spatial_xy,43,7,0.023255813953488372,0.0008404254913330078,3,0.6,2
2590,dbscan,spatial_xy,41,6,0.04878048780487805,0.0008389949798583984,3,0.6,2
2600,dbscan,spatial_xy,41,6,0.0,0.0008487701416015625,3,0.6,2
2610,dbscan,spatial_xy,41,6,0.04878048780487805,0.0009050369262695312,3,0.6,2
2620,dbscan,spatial_xy,41,2,0.04878048780487805,0.0008320808410644531,3,0.6,2
2630,dbscan,spatial_xy,40,4,0.05,0.0008449554443359375,3,0.6,2
2640,dbscan,spatial_xy,40,6,0.05,0.0008370876312255859,3,0.6,2
2650,dbscan,spatial_xy,41,6,0.024390243902439025,0.0008454322814941406,3,0.6,2
2660,dbscan,spatial_xy,40,6,0.025,0.0008428096771240234,3,0.6,2
2670,dbscan,spatial_xy,43,6,0.046511627906976744,0.0008370876312255859,3,0.6,2
2680,dbscan,spatial_xy,42,6,0.07142857142857142,0.0008416175842285156,3,0.6,2
2690,dbscan,spatial_xy,41,6,0.0975609756097561,0.0008568763732910156,3,0.6,2
2700,dbscan,spatial_xy,39,6,0.05128205128205128,0.0008418560028076172,3,0.6,2
2710,dbscan,spatial_xy,37,4,0.05405405405405406,0.0008597373962402344,3,0.6,2
2720,dbscan,spatial_xy,37,4,0.05405405405405406,0.0008373260498046875,3,0.6,2
2730,dbscan,spatial_xy,38,5,0.05263157894736842,0.0008573532104492188,3,0.6,2
2740,dbscan,spatial_xy,38,6,0.05263157894736842,0.0008411407470703125,3,0.6,2
2750,dbscan,spatial_xy,35,5,0.02857142857142857,0.0008375644683837891,3,0.6,2
2760,dbscan,spatial_xy,36,4,0.027777777777777776,0.0009112358093261719,3,0.6,2
2770,dbscan,spatial_xy,35,4,0.05714285714285714,0.0008287429809570312,3,0.6,2
2780,dbscan,spatial_xy,35,5,0.02857142857142857,0.0008192062377929688,3,0.6,2
2790,dbscan,spatial_xy,35,3,0.05714285714285714,0.0008330345153808594,3,0.6,2
2800,dbscan,spatial_xy,35,3,0.05714285714285714,0.0008425712585449219,3,0.6,2
2810,dbscan,spatial_xy,35,3,0.05714285714285714,0.0008375644683837891,3,0.6,2
2820,dbscan,spatial_xy,36,5,0.05555555555555555,0.0008580684661865234,3,0.6,2
2830,dbscan,spatial_xy,38,4,0.07894736842105263,0.0008330345153808594,3,0.6,2
2840,dbscan,spatial_xy,37,6,0.02702702702702703,0.0009126663208007812,3,0.6,2
2850,dbscan,spatial_xy,37,5,0.02702702702702703,0.0008385181427001953,3,0.6,2
2860,dbscan,spatial_xy,36,5,0.027777777777777776,0.0008301734924316406,3,0.6,2
2870,dbscan,spatial_xy,35,5,0.02857142857142857,0.0008385181427001953,3,0.6,2
2880,dbscan,spatial_xy,34,4,0.029411764705882353,0.0008409023284912109,3,0.6,2
2890,dbscan,spatial_xy,34,5,0.029411764705882353,0.000843048095703125,3,0.6,2
2900,dbscan,spatial_xy,37,7,0.0,0.0008463859558105469,3,0.6,2
2910,dbscan,spatial_xy,34,6,0.0,0.000823974609375,3,0.6,2
2920,dbscan,spatial_xy,33,6,0.030303030303030304,0.0008342266082763672,3,0.6,2
2930,dbscan,spatial_xy,29,6,0.06896551724137931,0.0008118152618408203,3,0.6,2
2940,dbscan,spatial_xy,29,7,0.06896551724137931,0.0008196830749511719,3,0.6,2
2950,dbscan,spatial_xy,31,7,0.06451612903225806,0.0008463859558105469,3,0.6,2
2960,dbscan,spatial_xy,31,7,0.03225806451612903,0.0008404254913330078,3,0.6,2
2970,dbscan,spatial_xy,29,6,0.06896551724137931,0.000827789306640625,3,0.6,2
2980,dbscan,spatial_xy,30,6,0.06666666666666667,0.0008237361907958984,3,0.6,2
2990,dbscan,spatial_xy,30,7,0.03333333333333333,0.0012493133544921875,3,0.6,2
3000,dbscan,spatial_xy,31,8,0.03225806451612903,0.0008335113525390625,3,0.6,2
3010,dbscan,spatial_xy,30,7,0.03333333333333333,0.0008189678192138672,3,0.6,2
3020,dbscan,spatial_xy,30,5,0.03333333333333333,0.0008361339569091797,3,0.6,2
3030,dbscan,spatial_xy,29,5,0.034482758620689655,0.0008280277252197266,3,0.6,2
3040,dbscan,spatial_xy,32,4,0.03125,0.0008771419525146484,3,0.6,2
3050,dbscan,spatial_xy,31,5,0.03225806451612903,0.000858306884765625,3,0.6,2
3060,dbscan,spatial_xy,32,6,0.0625,0.0008375644683837891,3,0.6,2
3070,dbscan,spatial_xy,31,5,0.06451612903225806,0.0008988380432128906,3,0.6,2
3080,dbscan,spatial_xy,30,5,0.06666666666666667,0.0008313655853271484,3,0.6,2
