time_step,method,feature_type,num_pedestrians,num_clusters,noise_ratio,runtime_sec,n_clusters_param,eps,min_samples
670,agglomerative,spatial_xy,36,3,0.0,0.0003573894500732422,3,0.6,2
680,agglomerative,spatial_xy,35,3,0.0,0.0003590583801269531,3,0.6,2
690,agglomerative,spatial_xy,35,3,0.0,0.00035190582275390625,3,0.6,2
700,agglomerative,spatial_xy,35,3,0.0,0.0003666877746582031,3,0.6,2
710,agglomerative,spatial_xy,35,3,0.0,0.00035309791564941406,3,0.6,2
720,agglomerative,spatial_xy,39,3,0.0,0.0003657341003417969,3,0.6,2
730,agglomerative,spatial_xy,38,3,0.0,0.00040411949157714844,3,0.6,2
740,agglomerative,spatial_xy,38,3,0.0,0.00036597251892089844,3,0.6,2
750,agglomerative,spatial_xy,41,3,0.0,0.00037741661071777344,3,0.6,2
760,agglomerative,spatial_xy,42,3,0.0,0.000385284423828125,3,0.6,2
770,agglomerative,spatial_xy,42,3,0.0,0.0003764629364013672,3,0.6,2
780,agglomerative,spatial_xy,42,3,0.0,0.0003848075866699219,3,0.6,2
790,agglomerative,spatial_xy,44,3,0.0,0.00038242340087890625,3,0.6,2
800,agglomerative,spatial_xy,45,3,0.0,0.00038123130798339844,3,0.6,2
810,agglomerative,spatial_xy,47,3,0.0,0.00039196014404296875,3,0.6,2
820,agglomerative,spatial_xy,46,3,0.0,0.00037860870361328125,3,0.6,2
830,agglomerative,spatial_xy,44,3,0.0,0.0003876686096191406,3,0.6,2
840,agglomerative,spatial_xy,42,3,0.0,0.00037097930908203125,3,0.6,2
850,agglomerative,spatial_xy,43,3,0.0,0.00040650367736816406,3,0.6,2
860,agglomerative,spatial_xy,42,3,0.0,0.00037407875061035156,3,0.6,2
870,agglomerative,spatial_xy,42,3,0.0,0.00037598609924316406,3,0.6,2
880,agglomerative,spatial_xy,44,3,0.0,0.0003809928894042969,3,0.6,2
890,agglomerative,spatial_xy,45,3,0.0,0.00038051605224609375,3,0.6,2
900,agglomerative,spatial_xy,45,3,0.0,0.00038433074951171875,3,0.6,2
910,agglomerative,spatial_xy,46,3,0.0,0.0003819465637207031,3,0.6,2
920,agglomerative,spatial_xy,46,3,0.0,0.0004076957702636719,3,0.6,2
930,agglomerative,spatial_xy,45,3,0.0,0.00037860870361328125,3,0.6,2
940,agglomerative,spatial_xy,48,3,0.0,0.00038814544677734375,3,0.6,2
950,agglomerative,spatial_xy,49,3,0.0,0.0003941059112548828,3,0.6,2
960,agglomerative,spatial_xy,48,3,0.0,0.00038623809814453125,3,0.6,2
970,agglomerative,spatial_xy,50,3,0.0,0.0004286766052246094,3,0.6,2
980,agglomerative,spatial_xy,51,3,0.0,0.00041222572326660156,3,0.6,2
990,agglomerative,spatial_xy,50,3,0.0,0.000392913818359375,3,0.6,2
1000,agglomerative,spatial_xy,50,3,0.0,0.0003943443298339844,3,0.6,2
1010,agglomerative,spatial_xy,49,3,0.0,0.0003921985626220703,3,0.6,2
1020,agglomerative,spatial_xy,49,3,0.0,0.0004425048828125,3,0.6,2
1030,agglomerative,spatial_xy,48,3,0.0,0.0003857612609863281,3,0.6,2
1040,agglomerative,spatial_xy,48,3,0.0,0.0004291534423828125,3,0.6,2
1050,agglomerative,spatial_xy,45,3,0.0,0.00038552284240722656,3,0.6,2
1060,agglomerative,spatial_xy,45,3,0.0,0.0003814697265625,3,0.6,2
1070,agglomerative,spatial_xy,45,3,0.0,0.00038051605224609375,3,0.6,2
1080,agglomerative,spatial_xy,44,3,0.0,0.00038123130798339844,3,0.6,2
1090,agglomerative,spatial_xy,44,3,0.0,0.0003809928894042969,3,0.6,2
1100,agglomerative,spatial_xy,43,3,0.0,0.0003750324249267578,3,0.6,2
1110,agglomerative,spatial_xy,44,3,0.0,0.0004038810729980469,3,0.6,2
1120,agglomerative,spatial_xy,45,3,0.0,0.00038433074951171875,3,0.6,2
1130,agglomerative,spatial_xy,45,3,0.0,0.00037860870361328125,3,0.6,2
1140,agglomerative,spatial_xy,44,3,0.0,0.00037026405334472656,3,0.6,2
1150,agglomerative,spatial_xy,47,3,0.0,0.0003876686096191406,3,0.6,2
1160,agglomerative,spatial_xy,47,3,0.0,0.0003943443298339844,3,0.6,2
1170,agglomerative,spatial_xy,44,3,0.0,0.0003743171691894531,3,0.6,2
1180,agglomerative,spatial_xy,43,3,0.0,0.0003676414489746094,3,0.6,2
1190,agglomerative,spatial_xy,43,3,0.0,0.00037670135498046875,3,0.6,2
1200,agglomerative,spatial_xy,43,3,0.0,0.0003807544708251953,3,0.6,2
1210,agglomerative,spatial_xy,41,3,0.0,0.00036716461181640625,3,0.6,2
1220,agglomerative,spatial_xy,41,3,0.0,0.0003693103790283203,3,0.6,2
1230,agglomerative,spatial_xy,40,3,0.0,0.000415802001953125,3,0.6,2
1240,agglomerative,spatial_xy,39,3,0.0,0.0003657341003417969,3,0.6,2
1250,agglomerative,spatial_xy,39,3,0.0,0.00036835670471191406,3,0.6,2
1260,agglomerative,spatial_xy,39,3,0.0,0.00036835670471191406,3,0.6,2
1270,agglomerative,spatial_xy,38,3,0.0,0.0003647804260253906,3,0.6,2
1280,agglomerative,spatial_xy,38,3,0.0,0.0003712177276611328,3,0.6,2
1290,agglomerative,spatial_xy,38,3,0.0,0.0003643035888671875,3,0.6,2
1300,agglomerative,spatial_xy,39,3,0.0,0.00036597251892089844,3,0.6,2
1310,agglomerative,spatial_xy,38,3,0.0,0.00036454200744628906,3,0.6,2
1320,agglomerative,spatial_xy,39,3,0.0,0.0003635883331298828,3,0.6,2
1330,agglomerative,spatial_xy,37,3,0.0,0.00036787986755371094,3,0.6,2
1340,agglomerative,spatial_xy,35,3,0.0,0.0003554821014404297,3,0.6,2
1350,agglomerative,spatial_xy,32,3,0.0,0.0003681182861328125,3,0.6,2
1360,agglomerative,spatial_xy,32,3,0.0,0.0003561973571777344,3,0.6,2
1370,agglomerative,spatial_xy,31,3,0.0,0.0003483295440673828,3,0.6,2
1380,agglomerative,spatial_xy,32,3,0.0,0.0003514289855957031,3,0.6,2
1390,agglomerative,spatial_xy,32,3,0.0,0.00035643577575683594,3,0.6,2
1400,agglomerative,spatial_xy,32,3,0.0,0.00038170814514160156,3,0.6,2
1410,agglomerative,spatial_xy,32,3,0.0,0.0003535747528076172,3,0.6,2
1420,agglomerative,spatial_xy,31,3,0.0,0.0003521442413330078,3,0.6,2
1430,agglomerative,spatial_xy,29,3,0.0,0.0007724761962890625,3,0.6,2
1440,agglomerative,spatial_xy,27,3,0.0,0.0003483295440673828,3,0.6,2
1450,agglomerative,spatial_xy,26,3,0.0,0.00034689903259277344,3,0.6,2
1460,agglomerative,spatial_xy,27,3,0.0,0.0003407001495361328,3,0.6,2
1470,agglomerative,spatial_xy,26,3,0.0,0.0003502368927001953,3,0.6,2
1480,agglomerative,spatial_xy,27,3,0.0,0.0003399848937988281,3,0.6,2
1490,agglomerative,spatial_xy,29,3,0.0,0.00034880638122558594,3,0.6,2
1500,agglomerative,spatial_xy,30,3,0.0,0.00035381317138671875,3,0.6,2
1510,agglomerative,spatial_xy,28,3,0.0,0.00034809112548828125,3,0.6,2
1520,agglomerative,spatial_xy,27,3,0.0,0.00038552284240722656,3,0.6,2
1530,agglomerative,spatial_xy,30,3,0.0,0.00035071372985839844,3,0.6,2
1540,agglomerative,spatial_xy,31,3,0.0,0.00034618377685546875,3,0.6,2
1550,agglomerative,spatial_xy,31,3,0.0,0.0003528594970703125,3,0.6,2
1560,agglomerative,spatial_xy,31,3,0.0,0.0003571510314941406,3,0.6,2
1570,agglomerative,spatial_xy,32,3,0.0,0.0003986358642578125,3,0.6,2
1580,agglomerative,spatial_xy,33,3,0.0,0.0003573894500732422,3,0.6,2
1590,agglomerative,spatial_xy,32,3,0.0,0.00035309791564941406,3,0.6,2
1600,agglomerative,spatial_xy,32,3,0.0,0.00035452842712402344,3,0.6,2
1610,agglomerative,spatial_xy,32,3,0.0,0.0003528594970703125,3,0.6,2
