time_step,method,feature_mode,num_pedestrians,num_clusters,noise_ratio,raw_dbscan_num_clusters,raw_dbscan_noise_ratio,used_fallback,runtime_sec,eps,min_samples,window_size,momentum_alpha,position_weight,motion_weight
1070,dbscan_kmeans_fallback,window_velocity,45,7,0.06666666666666667,7,0.06666666666666667,0,0.000614166259765625,1.0,2,5,0.7,1.0,0.5
1080,dbscan_kmeans_fallback,window_velocity,44,5,0.11363636363636363,5,0.11363636363636363,0,0.0005908012390136719,1.0,2,5,0.7,1.0,0.5
1090,dbscan_kmeans_fallback,window_velocity,44,7,0.09090909090909091,7,0.09090909090909091,0,0.0006520748138427734,1.0,2,5,0.7,1.0,0.5
1100,dbscan_kmeans_fallback,window_velocity,43,7,0.09302325581395349,7,0.09302325581395349,0,0.0005958080291748047,1.0,2,5,0.7,1.0,0.5
1110,dbscan_kmeans_fallback,window_velocity,44,9,0.09090909090909091,9,0.09090909090909091,0,0.0005936622619628906,1.0,2,5,0.7,1.0,0.5
1120,dbscan_kmeans_fallback,window_velocity,45,7,0.1111111111111111,7,0.1111111111111111,0,0.0005981922149658203,1.0,2,5,0.7,1.0,0.5
1130,dbscan_kmeans_fallback,window_velocity,45,6,0.1111111111111111,6,0.1111111111111111,0,0.0005981922149658203,1.0,2,5,0.7,1.0,0.5
1140,dbscan_kmeans_fallback,window_velocity,44,5,0.09090909090909091,5,0.09090909090909091,0,0.0005960464477539062,1.0,2,5,0.7,1.0,0.5
1150,dbscan_kmeans_fallback,window_velocity,47,3,0.06382978723404255,3,0.06382978723404255,0,0.0006527900695800781,1.0,2,5,0.7,1.0,0.5
1160,dbscan_kmeans_fallback,window_velocity,47,4,0.06382978723404255,4,0.06382978723404255,0,0.0005924701690673828,1.0,2,5,0.7,1.0,0.5
1170,dbscan_kmeans_fallback,window_velocity,44,2,0.06818181818181818,2,0.06818181818181818,0,0.0005986690521240234,1.0,2,5,0.7,1.0,0.5
1180,dbscan_kmeans_fallback,window_velocity,43,4,0.046511627906976744,4,0.046511627906976744,0,0.0005958080291748047,1.0,2,5,0.7,1.0,0.5
1190,dbscan_kmeans_fallback,window_velocity,43,4,0.046511627906976744,4,0.046511627906976744,0,0.0006022453308105469,1.0,2,5,0.7,1.0,0.5
1200,dbscan_kmeans_fallback,window_velocity,43,4,0.046511627906976744,4,0.046511627906976744,0,0.0005970001220703125,1.0,2,5,0.7,1.0,0.5
1210,dbscan_kmeans_fallback,window_velocity,41,3,0.04878048780487805,3,0.04878048780487805,0,0.0006291866302490234,1.0,2,5,0.7,1.0,0.5
1220,dbscan_kmeans_fallback,window_velocity,41,3,0.04878048780487805,3,0.04878048780487805,0,0.0005931854248046875,1.0,2,5,0.7,1.0,0.5
1230,dbscan_kmeans_fallback,window_velocity,40,5,0.05,5,0.05,0,0.0005984306335449219,1.0,2,5,0.7,1.0,0.5
1240,dbscan_kmeans_fallback,window_velocity,39,5,0.05128205128205128,5,0.05128205128205128,0,0.0005991458892822266,1.0,2,5,0.7,1.0,0.5
1250,dbscan_kmeans_fallback,window_velocity,39,5,0.05128205128205128,5,0.05128205128205128,0,0.0006003379821777344,1.0,2,5,0.7,1.0,0.5
1260,dbscan_kmeans_fallback,window_velocity,39,6,0.05128205128205128,6,0.05128205128205128,0,0.0005865097045898438,1.0,2,5,0.7,1.0,0.5
1270,dbscan_kmeans_fallback,window_velocity,38,7,0.02631578947368421,7,0.02631578947368421,0,0.0006506443023681641,1.0,2,5,0.7,1.0,0.5
1280,dbscan_kmeans_fallback,window_velocity,38,6,0.0,6,0.0,0,0.0005886554718017578,1.0,2,5,0.7,1.0,0.5
1290,dbscan_kmeans_fallback,window_velocity,38,5,0.05263157894736842,5,0.05263157894736842,0,0.0005838871002197266,1.0,2,5,0.7,1.0,0.5
1300,dbscan_kmeans_fallback,window_velocity,39,3,0.07692307692307693,3,0.07692307692307693,0,0.0006511211395263672,1.0,2,5,0.7,1.0,0.5
1310,dbscan_kmeans_fallback,window_velocity,38,3,0.07894736842105263,3,0.07894736842105263,0,0.0006639957427978516,1.0,2,5,0.7,1.0,0.5
1320,dbscan_kmeans_fallback,window_velocity,39,4,0.07692307692307693,4,0.07692307692307693,0,0.0006628036499023438,1.0,2,5,0.7,1.0,0.5
1330,dbscan_kmeans_fallback,window_velocity,37,6,0.05405405405405406,6,0.05405405405405406,0,0.00069427490234375,1.0,2,5,0.7,1.0,0.5
1340,dbscan_kmeans_fallback,window_velocity,35,5,0.08571428571428572,5,0.08571428571428572,0,0.0006406307220458984,1.0,2,5,0.7,1.0,0.5
1350,dbscan_kmeans_fallback,window_velocity,32,3,0.15625,3,0.15625,0,0.0006444454193115234,1.0,2,5,0.7,1.0,0.5
1360,dbscan_kmeans_fallback,window_velocity,32,5,0.125,5,0.125,0,0.0006380081176757812,1.0,2,5,0.7,1.0,0.5
1370,dbscan_kmeans_fallback,window_velocity,31,4,0.12903225806451613,4,0.12903225806451613,0,0.0006763935089111328,1.0,2,5,0.7,1.0,0.5
1380,dbscan_kmeans_fallback,window_velocity,32,4,0.125,4,0.125,0,0.0006380081176757812,1.0,2,5,0.7,1.0,0.5
1390,dbscan_kmeans_fallback,window_velocity,32,5,0.125,5,0.125,0,0.0006985664367675781,1.0,2,5,0.7,1.0,0.5
1400,dbscan_kmeans_fallback,window_velocity,32,5,0.125,5,0.125,0,0.0006253719329833984,1.0,2,5,0.7,1.0,0.5
1410,dbscan_kmeans_fallback,window_velocity,32,5,0.125,5,0.125,0,0.0006470680236816406,1.0,2,5,0.7,1.0,0.5
1420,dbscan_kmeans_fallback,window_velocity,31,6,0.0967741935483871,6,0.0967741935483871,0,0.0006473064422607422,1.0,2,5,0.7,1.0,0.5
1430,dbscan_kmeans_fallback,window_velocity,29,5,0.13793103448275862,5,0.13793103448275862,0,0.0006380081176757812,1.0,2,5,0.7,1.0,0.5
1440,dbscan_kmeans_fallback,window_velocity,27,4,0.1111111111111111,4,0.1111111111111111,0,0.0006291866302490234,1.0,2,5,0.7,1.0,0.5
1450,dbscan_kmeans_fallback,window_velocity,26,3,0.11538461538461539,3,0.11538461538461539,0,0.0006873607635498047,1.0,2,5,0.7,1.0,0.5
1460,dbscan_kmeans_fallback,window_velocity,27,3,0.14814814814814814,3,0.14814814814814814,0,0.0006194114685058594,1.0,2,5,0.7,1.0,0.5
1470,dbscan_kmeans_fallback,window_velocity,26,3,0.15384615384615385,3,0.15384615384615385,0,0.0005977153778076172,1.0,2,5,0.7,1.0,0.5
1480,dbscan_kmeans_fallback,window_velocity,27,3,0.1111111111111111,3,0.1111111111111111,0,0.0005800724029541016,1.0,2,5,0.7,1.0,0.5
1490,dbscan_kmeans_fallback,window_velocity,29,4,0.06896551724137931,4,0.06896551724137931,0,0.0005903244018554688,1.0,2,5,0.7,1.0,0.5
1500,dbscan_kmeans_fallback,window_velocity,30,4,0.06666666666666667,4,0.06666666666666667,0,0.0005702972412109375,1.0,2,5,0.7,1.0,0.5
1510,dbscan_kmeans_fallback,window_velocity,28,4,0.10714285714285714,4,0.10714285714285714,0,0.0006289482116699219,1.0,2,5,0.7,1.0,0.5
1520,dbscan_kmeans_fallback,window_velocity,27,4,0.037037037037037035,4,0.037037037037037035,0,0.0005726814270019531,1.0,2,5,0.7,1.0,0.5
1530,dbscan_kmeans_fallback,window_velocity,30,5,0.03333333333333333,5,0.03333333333333333,0,0.0005843639373779297,1.0,2,5,0.7,1.0,0.5
1540,dbscan_kmeans_fallback,window_velocity,31,6,0.0967741935483871,6,0.0967741935483871,0,0.0005769729614257812,1.0,2,5,0.7,1.0,0.5
1550,dbscan_kmeans_fallback,window_velocity,31,6,0.0967741935483871,6,0.0967741935483871,0,0.0005941390991210938,1.0,2,5,0.7,1.0,0.5
1560,dbscan_kmeans_fallback,window_velocity,31,5,0.0967741935483871,5,0.0967741935483871,0,0.0005710124969482422,1.0,2,5,0.7,1.0,0.5
1570,dbscan_kmeans_fallback,window_velocity,32,4,0.09375,4,0.09375,0,0.0006320476531982422,1.0,2,5,0.7,1.0,0.5
1580,dbscan_kmeans_fallback,window_velocity,33,2,0.09090909090909091,2,0.09090909090909091,0,0.0005764961242675781,1.0,2,5,0.7,1.0,0.5
1590,dbscan_kmeans_fallback,window_velocity,32,3,0.09375,3,0.09375,0,0.0005812644958496094,1.0,2,5,0.7,1.0,0.5
1600,dbscan_kmeans_fallback,window_velocity,32,3,0.0625,3,0.0625,0,0.0005757808685302734,1.0,2,5,0.7,1.0,0.5
1610,dbscan_kmeans_fallback,window_velocity,32,3,0.0625,3,0.0625,0,0.0005784034729003906,1.0,2,5,0.7,1.0,0.5
1620,dbscan_kmeans_fallback,window_velocity,34,3,0.058823529411764705,3,0.058823529411764705,0,0.0005855560302734375,1.0,2,5,0.7,1.0,0.5
1630,dbscan_kmeans_fallback,window_velocity,34,3,0.058823529411764705,3,0.058823529411764705,0,0.0006363391876220703,1.0,2,5,0.7,1.0,0.5
1640,dbscan_kmeans_fallback,window_velocity,35,3,0.08571428571428572,3,0.08571428571428572,0,0.0005831718444824219,1.0,2,5,0.7,1.0,0.5
1650,dbscan_kmeans_fallback,window_velocity,35,3,0.08571428571428572,3,0.08571428571428572,0,0.0005946159362792969,1.0,2,5,0.7,1.0,0.5
